id,screen_name
1288516831225851904,ErieLake5
11134252,GOP
1045976040877756421,BombshellDAILY
708719598821122048,SusanJamrogow
1148043761122971648,anitaBi18960750
3198362578,AantiqueLainie
66680736,pergolaman
1196186830741364744,ComeBac75096311
1266463941405937667,TrumpIsToxic2
3106884745,jamiejackson337
4085711368,Smeloniew1970
1022962176,SheridanTAustin
2508789250,jeanmarh20
998932641893289984,Worried_gma4
1288713856911515649,TrumpsLiez
414409200,BjrjmkeT
828055907439411201,pjlarks
1267315874123231232,MaryAnn31441268
2743964225,DaveDavidmaud11
129219792,csloball
3252998768,BoundarySeeker
748862698046316544,pRouD_bAvaRian
1004022175,Nancy_Crouse
385787825,Pminn76
1159309877648535552,bouchalsmom
571071187,thomasperich
2864009044,GettingFitLife
1209294540265447424,GUYSCOT99730677
4669021332,GTSuv
817829343485456384,IrenePestengill
758461284,megan7oneill
892260201860128768,MattViaCanada
1289660385637867520,AzizLive360
1442650014,billdurr1
1155025507974619136,CapeCodTweetaah
2662929002,evolv67
846136371920224259,DianaBo89025068
1935833262,MerrylWiener
115949054,InsuranceRise
1108192288654671873,Batswoman1
829758177499418625,Hopmar3
1276718496861347840,karenacoburn1
907680569458339841,JeffreyTesch5
57844251,piff0diddy
259871496,Rochellenotary
1279623896,Gummbyman32
91865200,CarolLaRue
105603868,gardeniablue
1020689330040385536,Serenepwaolcom1
5744772,Jodzio
34754165,toolman0911
3092438314,marcody8
318023999,Mivia1
2590796528,LilbittsNursery
69582062,laintain
1177371486367232000,RoseFlips
15690334,timmmyk
937474183486775296,jojake111
1182304086911262720,Sesimbra5
118509093,gigilou612
20375848,homersham
1099360767663579136,IRatmiroff
2955119844,GodwinJama
838254506,drspl5
3245351815,kirby_lane2095
1219737404833030144,ConwayLeara
1109167658358968322,KD68505304
850352048994476032,GregJon27277299
1009239056071487491,gobidad11
1266403281309437952,BmurielJ
505051501,lonmonsterswife
1066499280716877824,Kathryn23442677
2175981091,NutherFineMess
1009419718380253184,HollyHold1
894969375299706885,Booseresists
1239117370830004225,Bricchetti1
1037738424151822336,sommermatter
65918053,RobRvr001
1604640828,JJManring
1231457708617936897,gabeyray1512
1231953279883644930,JRLegacyDesign1
75423648,tiredofgop
865737174,kent_the_goon
940185098,JmtDiva
282667933,monybaloney
2194557214,MOSugerman
1010282009959297024,P29577251Mario
1106010561588981760,AnneFoxLong1
798592051675885571,BluePatriot3
825431014554083330,Taragolf1
3395460531,nancymck1211
1294763675052630016,cherkface
1041186308,5141quid
2391479712,ChamroeumNaqda
3898890672,sausalitohippie
56812213,bchups
1194682600444575744,HEART_OFENGLAND
2269573664,ProudLiberalVet
634055034,BooMama52
42413878,dstep65
2992281665,zgorliski
66471656,MsRCohen
2555196901,1Alyssea
187331538,bluzcat2
785270025238278144,Utveteran18
1950267637,Crashmodem
770638495786364928,rmm1229
24197100,liliknits
812108833849868288,dontpanic1955
2243200838,Lindafross2
15563976,ravenswrld
1167589477469966337,Mexcan6
198379446,oscura56
158171036,GregStamper
253600044,DebraMilazzoSha
1060616469535313920,JennaKe33788915
928183320,regsixer
17777938,2tiredlegs
823199939153068033,strive2Bkind
388190869,PennylessChurch
1122907600465608706,jhin58794874
66756576,UKBreturn
1568943824,TheRodCooper
1017187925182869504,Internetbiz911
43886269,mammo49
119087784,RichardGreig
1285323282141466629,vision_sacred
1653547458,bad_indian_girl
4541583795,Karmastrophic_
774672882,phendricks71
3037005608,Hutcho_5
131519765,xaipe3
