id,url_id,user_id,created_at,type,is_mention
1263201382275993610,None,None,2020-05-20T20:14:13.000Z,None,None
1263929279626096640,49967149,4914384040,2020-05-22T20:26:37.000Z,reply,True
1263895017254318082,None,None,2020-05-22T18:10:28.000Z,None,None
1263858563010588674,49967149,594998602,2020-05-22T15:45:37.000Z,retweet,False
1263852508268703744,None,None,2020-05-22T15:21:33.000Z,None,None
1263734607561646080,None,None,2020-05-22T07:33:04.000Z,None,None
1263673406202904577,None,None,2020-05-22T03:29:52.000Z,None,None
1263672192937517056,49967149,837009806,2020-05-22T03:25:03.000Z,retweet,False
1263662091623333889,49967149,905952434945654785,2020-05-22T02:44:55.000Z,retweet,False
1263658222231134209,49967149,40879267,2020-05-22T02:29:32.000Z,retweet,False
1263657003273949184,None,None,2020-05-22T02:24:41.000Z,None,None
1263974447662465026,49967149,1257353465577312256,2020-05-22T23:26:06.000Z,retweet,False
1263646553534685184,None,None,2020-05-22T01:43:10.000Z,None,None
1263595534498971655,49967149,822215673812119553,2020-05-21T22:20:26.000Z,reply,False
1263578108050825217,None,None,2020-05-21T21:11:11.000Z,None,None
1263546742215237633,None,None,2020-05-21T19:06:33.000Z,None,None
1263535896839819273,None,None,2020-05-21T18:23:27.000Z,None,None
1263522438006087686,None,None,2020-05-21T17:29:58.000Z,None,None
1263478855592931328,None,None,2020-05-21T14:36:48.000Z,None,None
1263475818115850242,49967149,887325113397497857,2020-05-21T14:24:43.000Z,origin,True
1263470032161570818,49967149,27000730,2020-05-21T14:01:44.000Z,reply,False
1263456230732959744,None,None,2020-05-21T13:06:53.000Z,None,None
1263452220726575104,None,None,2020-05-21T12:50:57.000Z,None,None
1263627148276924416,49967149,25073877,2020-05-22T00:26:03.000Z,reply,False
1264242917620641798,None,None,2020-05-23T17:12:54.000Z,None,None
1265436333507588103,49967149,11134252,2020-05-27T00:15:07.000Z,reply,True
1265471661467332609,49967149,11134252,2020-05-27T02:35:30.000Z,reply,True
1326899018874695682,49967149,549673220,2020-11-12T14:45:53.000Z,quote,False
1326898899714510852,49967149,259001548,2020-11-12T14:45:24.000Z,reply,False
1326898825269796864,49967149,259001548,2020-11-12T14:45:07.000Z,reply,False
1325915338593210368,49967149,39349894,2020-11-09T21:37:05.000Z,reply,False
1302209715649368067,49967149,1900094730,2020-09-05T11:39:24.000Z,reply,False
1300808988259307520,49967149,39344374,2020-09-01T14:53:25.000Z,reply,False
1298419513805815808,49967149,25073877,2020-08-26T00:38:30.000Z,reply,False
1294878383453560832,None,None,2020-08-16T06:07:18.000Z,None,None
1294287424676417537,49967149,2467791,2020-08-14T14:59:03.000Z,reply,True
1293640757086244864,None,None,2020-08-12T20:09:25.000Z,None,None
1287422227487457280,None,None,2020-07-26T16:19:12.000Z,None,None
1284295076504416256,49967149,25073877,2020-07-18T01:13:01.000Z,reply,True
1284294890675777536,49967149,25073877,2020-07-18T01:12:17.000Z,reply,True
1281601679553638401,None,None,2020-07-10T14:50:26.000Z,None,None
1281600890135355392,49967149,25073877,2020-07-10T14:47:17.000Z,reply,False
1269751324213567489,49967149,25073877,2020-06-07T22:01:21.000Z,reply,False
1267896653442428934,49967149,39130086,2020-06-02T19:11:33.000Z,origin,True
1267564765565587456,None,None,2020-06-01T21:12:44.000Z,None,None
1266055550342758403,49967149,14893345,2020-05-28T17:15:40.000Z,reply,True
