id,url_id,user_id,created_at,type,is_mention
1318615052266708993,91206839,529977327,2020-10-20T18:08:21.000Z,origin,True
1318678969785438208,91206839,1283019726386495488,2020-10-20T22:22:20.000Z,retweet,False
1318679010008879104,91206839,815622809477120000,2020-10-20T22:22:30.000Z,retweet,False
1318679032217653248,91206839,19510609,2020-10-20T22:22:35.000Z,retweet,False
1318679061607178241,91206839,1156585712134889472,2020-10-20T22:22:42.000Z,retweet,False
1318679167630667776,91206839,1286818366468919296,2020-10-20T22:23:08.000Z,retweet,False
1318679308580290561,91206839,378347950,2020-10-20T22:23:41.000Z,retweet,False
1318679371763355649,91206839,1038746610,2020-10-20T22:23:56.000Z,retweet,False
1318679438574321666,91206839,2809753898,2020-10-20T22:24:12.000Z,retweet,False
1318679439669137416,91206839,50029551,2020-10-20T22:24:12.000Z,retweet,False
1318679488675291137,91206839,28197619,2020-10-20T22:24:24.000Z,retweet,False
1318679679264608261,91206839,359783677,2020-10-20T22:25:10.000Z,retweet,False
1318679680501776384,91206839,224834462,2020-10-20T22:25:10.000Z,retweet,False
1318679860370440193,91206839,233759904,2020-10-20T22:25:53.000Z,retweet,False
1318679864774430721,91206839,861597384,2020-10-20T22:25:54.000Z,retweet,False
1318678927783698435,91206839,1269064675959988224,2020-10-20T22:22:10.000Z,retweet,False
1318679952108195846,91206839,877215457509605376,2020-10-20T22:26:15.000Z,retweet,False
1318680185315667968,91206839,218663935,2020-10-20T22:27:10.000Z,retweet,False
1318680222850572295,91206839,1286699517644099585,2020-10-20T22:27:19.000Z,retweet,False
1318680286067044352,91206839,2452017685,2020-10-20T22:27:34.000Z,retweet,False
1318680301367971842,91206839,881018405481988096,2020-10-20T22:27:38.000Z,retweet,False
1318680371492397056,91206839,320919057,2020-10-20T22:27:55.000Z,retweet,False
1318680429625573377,91206839,726236936038440960,2020-10-20T22:28:08.000Z,retweet,False
1318680436445425664,91206839,985466236606787584,2020-10-20T22:28:10.000Z,retweet,False
1318680451918213124,91206839,850778900040777728,2020-10-20T22:28:14.000Z,retweet,False
1318680693321453573,91206839,2692408188,2020-10-20T22:29:11.000Z,retweet,False
1318680863425679366,91206839,1209158803863883782,2020-10-20T22:29:52.000Z,retweet,False
1318680983751823360,91206839,961701939170938881,2020-10-20T22:30:21.000Z,retweet,False
1318681065138081800,91206839,1313740867086282752,2020-10-20T22:30:40.000Z,retweet,False
1318681078081548288,91206839,1928919644,2020-10-20T22:30:43.000Z,retweet,False
1318681078757003265,91206839,55748114,2020-10-20T22:30:43.000Z,retweet,False
1318680136984780801,91206839,251754138,2020-10-20T22:26:59.000Z,quote,False
1318681084712738816,91206839,1286612012244426752,2020-10-20T22:30:45.000Z,retweet,False
1318678672547540993,91206839,1282434739056472064,2020-10-20T22:21:10.000Z,retweet,False
1318678617182928902,91206839,4871789453,2020-10-20T22:20:56.000Z,retweet,False
1318677306379018243,91206839,863903324,2020-10-20T22:15:44.000Z,retweet,False
1318677328264912898,None,None,2020-10-20T22:15:49.000Z,None,None
1318677435555131394,91206839,910117632359223296,2020-10-20T22:16:15.000Z,retweet,False
1318677478295130114,91206839,52857492,2020-10-20T22:16:25.000Z,retweet,False
1318677479884718081,91206839,105328615,2020-10-20T22:16:25.000Z,retweet,False
1318677485471629313,91206839,703727339658555392,2020-10-20T22:16:27.000Z,retweet,False
1318677492429971457,91206839,46674186,2020-10-20T22:16:28.000Z,retweet,False
1318677520582086657,91206839,1316678659198144531,2020-10-20T22:16:35.000Z,retweet,False
1318677562936217600,91206839,1248300484353540100,2020-10-20T22:16:45.000Z,retweet,False
1318677593168793614,91206839,1146622958309449729,2020-10-20T22:16:52.000Z,retweet,False
1318677623233458176,91206839,43904530,2020-10-20T22:16:59.000Z,retweet,False
1318677634683969540,91206839,855984472487075840,2020-10-20T22:17:02.000Z,retweet,False
1318677661938520066,91206839,362555885,2020-10-20T22:17:09.000Z,retweet,False
1318677662089547779,91206839,1090059595148455936,2020-10-20T22:17:09.000Z,retweet,False
1318678669380980737,91206839,1690076502,2020-10-20T22:21:09.000Z,retweet,False
1318677662877929472,91206839,420502656,2020-10-20T22:17:09.000Z,retweet,False
1318677694645633026,91206839,3299586093,2020-10-20T22:17:16.000Z,retweet,False
1318677722680463360,91206839,1676176710,2020-10-20T22:17:23.000Z,retweet,False
1318677799155150851,91206839,878101341326987268,2020-10-20T22:17:41.000Z,retweet,False
1318677836799115265,91206839,3124301691,2020-10-20T22:17:50.000Z,retweet,False
1318677885977317376,91206839,314428413,2020-10-20T22:18:02.000Z,retweet,False
1318677949315416071,91206839,63306557,2020-10-20T22:18:17.000Z,retweet,False
