id,screen_name
24454752,ChargerJeff
702299198,18_4_LIFE
340444445,tom_calabrese
60418270,iloveco2andgmos
1059539789219684352,DougQui56923425
366176456,HvonSpakovsky
19310250,johnfund
22956220,HeyTammyBruce
809150151231160320,juckniess_linda
533319916,MSarvi74
19762480,bsekora
753675739615100930,MorMor65596702
3396139630,GerryLench
1242907328619458562,Rosemar42894219
36138008,earthstar12
1011284050064171009,Ssins4
438872496,JEFFBOYLES22
1197634478312710144,gidget603
766632897700691968,GrossjungEric
802976514845208580,AmericasImpetus
4144066997,MedlinDoreen
1116332844945674241,FitPatriotUSA1
1082527243262296070,kara56276647
72120223,grooveymom
982673455878356992,vibhutisrimata5
955509924422823936,HStandingbear18
826197045920690177,MARILYN19556
2550993804,donnakaye2014
1044255989732712456,SherryW44193872
337404625,ParisBelgium
943271349526646784,maryemmons10
703389199139938304,biggunz1965
106944527,pjk247
4239434446,WrendyKulick
26019285,ibdj
53223428,ckprice
4804114644,AddyOregon1
182570732,babbs50
29813718,SkiLvr
49213206,OneAgbullet
2460661134,goldste57881662
17999717,LouC_2
836853870,Yubs7Hinda
1146792355598495744,stephen39619096
3819503412,DinoJL44
403709229,TimelessJules
704937645667962880,AcuteTroglodyte
840035455500447744,Warrensworld22
2574092503,TerrySuzanneT
1056187323145207808,MikeCom88381702
1146049768537432065,JoeThom33380488
929793010191294470,MyrtleB29088191
823666329991475200,faux_pas_19
1225518885954301955,NancyMc63977796
1253950748817268736,plc01348304
1238690497083904001,karrieSzabo11
597829931,devansdede
1053803787134087173,iteng69053228
757725445831860224,MombaBar
1322458364,Rlange66Roger
1088840413258092544,Grandma2212
811461461352382464,m1n0uche
2450548284,DeskinsScott
894950372413812736,RobinHood0010
2241092467,MaryDianeDavis
62829146,txjean2014
1220543769759690752,livefreetoday22
201820555,AggieDad2015
1110281349284458496,PATRIOTREBEL9
747773563,beverly_hayes1
1043517030761160704,f45rpm
34250822,loves2giggle2
51881416,MichaelaHeller
875666129993084928,hazelnut8657
735777606,MakesThyme
760889429623910401,pennyfarringto1
25216550,small1988
429274779,kayreed1945
1244603044265893888,AmericanaPort
71036272,IWV
216537631,fixie2work1
121288957,pdiggidy
143422660,frfun0101
