id,url_id,user_id,created_at,type,is_mention
1264899836811198465,51214828,10292132,2020-05-25T12:43:16.000Z,origin,True
1265670361527603201,51289517,1258590005288722437,2020-05-27T15:45:03.000Z,retweet,False
1265670360063569921,51289517,45617616,2020-05-27T15:45:03.000Z,retweet,False
1265670341302661130,51289517,1170668851,2020-05-27T15:44:59.000Z,retweet,False
1265670308142383104,51289517,1195295359020490753,2020-05-27T15:44:51.000Z,retweet,False
1265670302526328832,51289517,102398751,2020-05-27T15:44:49.000Z,retweet,False
1265670294963761152,51289517,1021067605421899776,2020-05-27T15:44:47.000Z,retweet,False
1265670293831352320,51289517,53524865,2020-05-27T15:44:47.000Z,retweet,False
1265670368926347264,51289517,796888461773049856,2020-05-27T15:45:05.000Z,retweet,False
1265670291923111936,51289517,567452601,2020-05-27T15:44:47.000Z,retweet,False
1265670233500647429,51289517,457984599,2020-05-27T15:44:33.000Z,retweet,False
1265670208859049985,51289517,15823438,2020-05-27T15:44:27.000Z,retweet,False
1265670162138542082,51289517,1073450645137440768,2020-05-27T15:44:16.000Z,quote,False
1265670101807910914,51289517,1195560734173941760,2020-05-27T15:44:01.000Z,retweet,False
1265669915824001030,None,None,2020-05-27T15:43:17.000Z,None,None
1265605883263741953,None,None,2020-05-27T11:28:51.000Z,None,None
1265488257065914368,51214828,45648297,2020-05-27T03:41:26.000Z,retweet,False
1265670277272416263,51289517,1017912369375309824,2020-05-27T15:44:43.000Z,quote,False
1265451692230918145,51214828,891018732998463488,2020-05-27T01:16:09.000Z,retweet,False
1265670371610472448,51289517,1217501771821547520,2020-05-27T15:45:06.000Z,retweet,False
1265670421237559296,51289517,23104229,2020-05-27T15:45:18.000Z,retweet,False
1265670643590279169,51289517,334730492,2020-05-27T15:46:11.000Z,retweet,False
1265670622257876993,51289517,1002243920825233408,2020-05-27T15:46:06.000Z,retweet,False
1265670600581804032,51289517,29108703,2020-05-27T15:46:00.000Z,retweet,False
1265670593472536576,51289517,1119768429412651009,2020-05-27T15:45:59.000Z,retweet,False
1265670586690269184,51289517,1939110636,2020-05-27T15:45:57.000Z,retweet,False
1265670576288550917,51289517,34159056,2020-05-27T15:45:55.000Z,retweet,False
1265670570076766208,51289517,45278448,2020-05-27T15:45:53.000Z,retweet,False
1265670379235835904,51289517,1082317700607676418,2020-05-27T15:45:08.000Z,retweet,False
1265670555371474944,51289517,2265922774,2020-05-27T15:45:50.000Z,retweet,False
1265670539810607105,51289517,1252623163856498689,2020-05-27T15:45:46.000Z,retweet,False
1265670532479008771,51289517,977933029099429889,2020-05-27T15:45:44.000Z,retweet,False
1265670498324750343,51289517,1242946440181305344,2020-05-27T15:45:36.000Z,retweet,False
1265670476602408960,51289517,2742779667,2020-05-27T15:45:31.000Z,retweet,False
1265670470524907523,51289517,1256949671106351113,2020-05-27T15:45:29.000Z,retweet,False
1265670440543850496,51289517,19726778,2020-05-27T15:45:22.000Z,retweet,False
1265670431182221312,51289517,923986191812136960,2020-05-27T15:45:20.000Z,retweet,False
1265670543992336384,51289517,431792477,2020-05-27T15:45:47.000Z,retweet,False
1265449576141664256,51214828,575057784,2020-05-27T01:07:44.000Z,retweet,False
1265448770239676416,51214828,625954283,2020-05-27T01:04:32.000Z,retweet,False
1265407048293863426,51214828,2226076832,2020-05-26T22:18:45.000Z,retweet,False
1265291387370647552,51214828,4071596751,2020-05-26T14:39:09.000Z,retweet,False
1265284992667537409,51214828,713774847835262976,2020-05-26T14:13:44.000Z,retweet,False
1265284943778889728,51214828,1580797921,2020-05-26T14:13:33.000Z,retweet,False
1265283928178352131,51214828,711556496807501825,2020-05-26T14:09:30.000Z,retweet,False
1265283236722356226,51214828,63227321,2020-05-26T14:06:46.000Z,retweet,False
1265280744148078593,51214828,2174021921,2020-05-26T13:56:51.000Z,retweet,False
1265280360721637379,51214828,817460516562079744,2020-05-26T13:55:20.000Z,retweet,False
1265291470745079808,51214828,1012507237594607616,2020-05-26T14:39:29.000Z,retweet,False
1265279094998077441,51214828,55597679,2020-05-26T13:50:18.000Z,origin,True
1265277660759982080,51214828,337217236,2020-05-26T13:44:36.000Z,retweet,False
1265277461668954112,51214828,942710059,2020-05-26T13:43:49.000Z,origin,True
1265272684918779905,51214828,1225920113775464449,2020-05-26T13:24:50.000Z,retweet,False
1265272664672702465,51214828,929882659,2020-05-26T13:24:45.000Z,retweet,False
1265272133262864384,51214828,820454564222509056,2020-05-26T13:22:38.000Z,retweet,False
1265270551917936640,51214828,894217820648513537,2020-05-26T13:16:21.000Z,retweet,False
1265269179420217345,None,None,2020-05-26T13:10:54.000Z,None,None
1265278960524460033,51214828,3407135421,2020-05-26T13:49:46.000Z,retweet,False
1265291803202289665,51214828,21425177,2020-05-26T14:40:48.000Z,retweet,False
1265295196952068098,51214828,766088331067269120,2020-05-26T14:54:17.000Z,origin,True
1265295283199643654,51214828,749439894,2020-05-26T14:54:38.000Z,retweet,False
1265399789077790721,51214828,176888943,2020-05-26T21:49:54.000Z,retweet,False
1265379801025708033,None,None,2020-05-26T20:30:28.000Z,None,None
1265365482405679104,51214828,552153447,2020-05-26T19:33:35.000Z,retweet,False
1265365166172053504,51214828,2353530896,2020-05-26T19:32:19.000Z,retweet,False
1265331322433662976,51214828,1585021255,2020-05-26T17:17:50.000Z,retweet,False
1265331003289149440,51214828,119991364,2020-05-26T17:16:34.000Z,origin,True
1265324461789605888,51214828,636750907,2020-05-26T16:50:34.000Z,origin,True
1265318260653936648,51214828,1021129919634583553,2020-05-26T16:25:56.000Z,retweet,False
1265314425591848960,51214828,855302281494904833,2020-05-26T16:10:42.000Z,retweet,False
1265313698979049472,51214828,1223846015704260608,2020-05-26T16:07:48.000Z,retweet,False
1265310388729643008,51214828,3151862624,2020-05-26T15:54:39.000Z,retweet,False
1265303477674180611,51289517,21423579,2020-05-26T15:27:11.000Z,retweet,False
1265299127484796928,51214828,1238504328849240064,2020-05-26T15:09:54.000Z,retweet,False
1265298221187731457,51214828,991154119531483142,2020-05-26T15:06:18.000Z,retweet,False
1265297684908273664,None,None,2020-05-26T15:04:10.000Z,None,None
1265297588133269508,51214828,1239410855609073664,2020-05-26T15:03:47.000Z,retweet,False
1265295456193609729,51214828,33157298,2020-05-26T14:55:19.000Z,retweet,False
1265670648715763712,51289517,1261159068518895620,2020-05-27T15:46:12.000Z,retweet,False
1265267635907899395,51214828,959109821650915328,2020-05-26T13:04:46.000Z,retweet,False
1265670662988820483,51289517,1258418799813902336,2020-05-27T15:46:15.000Z,retweet,False
1265670691388624896,51289517,892120923628810240,2020-05-27T15:46:22.000Z,retweet,False
1265672136825413634,51289517,3353665281,2020-05-27T15:52:07.000Z,retweet,False
1265672129728720899,51289517,700872386241961984,2020-05-27T15:52:05.000Z,retweet,False
1265672119133843456,51289517,8566162,2020-05-27T15:52:02.000Z,retweet,False
1265672114620608513,51289517,1262553388513808384,2020-05-27T15:52:01.000Z,retweet,False
1265672098598526981,51289517,3307647904,2020-05-27T15:51:58.000Z,retweet,False
1265672088779542528,51289517,954489157803372544,2020-05-27T15:51:55.000Z,retweet,False
1265672070584848384,51289517,3080482012,2020-05-27T15:51:51.000Z,retweet,False
1265672149882286081,51289517,2991030612,2020-05-27T15:52:10.000Z,retweet,False
1265672046840815616,51289517,1253747336519585796,2020-05-27T15:51:45.000Z,retweet,False
1265672015685603335,51289517,1217057821,2020-05-27T15:51:38.000Z,retweet,False
1265671976779046912,51289517,2845984392,2020-05-27T15:51:28.000Z,quote,False
1265671867693760512,51289517,848778839706750977,2020-05-27T15:51:02.000Z,retweet,False
1265671850429947904,51289517,297136512,2020-05-27T15:50:58.000Z,retweet,False
1265671833464049669,51289517,258512942,2020-05-27T15:50:54.000Z,retweet,False
1265671804116443142,51289517,1228307515236110336,2020-05-27T15:50:47.000Z,retweet,False
1265671802149371904,51289517,1099322857241436166,2020-05-27T15:50:47.000Z,retweet,False
1265672033066717184,51289517,730063238600208385,2020-05-27T15:51:42.000Z,retweet,False
1265671754300575744,51289517,39306278,2020-05-27T15:50:35.000Z,retweet,False
1265672188721606657,51289517,887071000432488448,2020-05-27T15:52:19.000Z,retweet,False
1265672346641338368,51289517,1095476182932484097,2020-05-27T15:52:57.000Z,retweet,False
1265672846459547648,51289517,625762163,2020-05-27T15:54:56.000Z,retweet,False
1265672841749381121,51289517,20215316,2020-05-27T15:54:55.000Z,quote,True
1265672838280876040,51289517,4185143260,2020-05-27T15:54:54.000Z,retweet,False
1265672780789485568,51289517,1257782651156598784,2020-05-27T15:54:40.000Z,retweet,False
1265672760619122698,51289517,868823510235435008,2020-05-27T15:54:35.000Z,retweet,False
1265672690439987204,51289517,811768906301968384,2020-05-27T15:54:19.000Z,retweet,False
1265672631128391680,51289517,1265461390032220160,2020-05-27T15:54:04.000Z,retweet,False
1265672204647141379,51289517,2363451428,2020-05-27T15:52:23.000Z,retweet,False
1265672588778299392,51289517,1265315736748060674,2020-05-27T15:53:54.000Z,retweet,False
1265672564640268291,51289517,21441045,2020-05-27T15:53:49.000Z,retweet,False
1265672559514845187,51289517,2404781016,2020-05-27T15:53:47.000Z,retweet,False
1265672517487738880,51289517,959511956,2020-05-27T15:53:37.000Z,retweet,False
1265672500559712261,51289517,442927753,2020-05-27T15:53:33.000Z,retweet,False
