id,url_id,user_id,created_at,type,is_mention
1265778384593879040,None,None,2020-05-27T22:54:18.000Z,None,None
1275059655505559552,51842786,25073877,2020-06-22T13:34:45.000Z,reply,False
1275054424256327685,51842786,25073877,2020-06-22T13:13:58.000Z,reply,False
1275050293567389698,51842786,25073877,2020-06-22T12:57:33.000Z,reply,False
1275050265058717696,51842786,25073877,2020-06-22T12:57:27.000Z,reply,False
1275043188726792195,51842786,25073877,2020-06-22T12:29:20.000Z,reply,False
1275038392569475078,51842786,25073877,2020-06-22T12:10:16.000Z,reply,False
1275025507550220292,51842786,25073877,2020-06-22T11:19:04.000Z,reply,True
1275024143180869632,51842786,457984599,2020-06-22T11:13:39.000Z,reply,True
1275023669794725889,51842786,457984599,2020-06-22T11:11:46.000Z,reply,True
1274835433617125376,51842786,100863319,2020-06-21T22:43:47.000Z,reply,True
1274756124709920769,51842786,948946378939609089,2020-06-21T17:28:38.000Z,reply,True
1274107294364532736,51842786,18808745,2020-06-19T22:30:25.000Z,reply,False
1274091827071717378,None,None,2020-06-19T21:28:57.000Z,None,None
1273985194022838274,51842786,25073877,2020-06-19T14:25:14.000Z,reply,False
1273346083284975619,51842786,20214593,2020-06-17T20:05:38.000Z,reply,False
1271193827953373184,51842786,45961528,2020-06-11T21:33:20.000Z,reply,True
1270785672824197120,55588816,721212426792796160,2020-06-10T18:31:29.000Z,reply,False
1270497152905744386,51842786,3286594269,2020-06-09T23:25:00.000Z,reply,False
1270064584016027648,51842786,15703364,2020-06-08T18:46:08.000Z,reply,True
1269694720705511425,51842949,102785642,2020-06-07T18:16:25.000Z,origin,True
1269673489021222924,51842786,11134252,2020-06-07T16:52:03.000Z,reply,False
1269669901360234497,51842786,11134252,2020-06-07T16:37:48.000Z,reply,False
1269649621443371010,None,None,2020-06-07T15:17:13.000Z,None,None
1269644818562629634,51842786,11134252,2020-06-07T14:58:08.000Z,reply,False
1269358179735031809,51842786,762389795037294592,2020-06-06T19:59:08.000Z,reply,True
1268977420024942594,51842949,69676093,2020-06-05T18:46:08.000Z,origin,True
