id,screen_name
1127942147372724224,BDesigns6
457984599,BreitbartNews
17980523,mitchellvii
2798432052,hankandmya12
746410204216987648,laxman_xy
1056746035727532032,general80152447
879846144880332804,LRrenn
1550800962,ElaineS74713643
873018257002831873,quan_deanna
2355220862,MathenyRandy
502406727,StevenLucasChef
2447290136,roxyloveslucy
762977580760895488,974666G
786375305887834112,Felipee13091958
769240951604772864,Crw0430
910196128146128897,Keithho24605599
3054471976,kansas_sun
902236410983452674,snoopywood11
39115118,PatriotForLife2
954846333852114944,veram43395421
472439636,PatriotProud45
2414616132,Budman8845
4002449655,MDavidMorris2
4203733813,Beverly86418528
408023195,alicia45KAG
1563983972,eileenstiles2
282233469,kay7017
940503344,empiredecline
280620164,jefmp
51528844,sal72951
861964908275015680,bronelso
136405165,stacyjostacyjo
709575338557313024,Priceless1again
1161058923421536256,Love_____God
954489157803372544,KathieLaguna
758644282030977024,richwalterdmd
811768906301968384,omentando
725870584974970880,comeunitysarnia
25012597,PressD
906565037451603970,rick_hackler
935868859512508417,DaveHar01025702
851631150,VanSway123777
2185194217,JoyceGlaser
1013840808179634177,edmgail1944
1224583580040318976,SamGeneHaddock1
965449561,mirandogirl
874066992881434633,trumpster451
204339253,SashGirlVegas
29237747,jdmcnamara
50523105,ProChoiceKills
1246229008448212992,NoPainN41516353
892167582626717696,AllenPla427
435075300,CherieNadro
1221306245623271426,Erin09969945
1444170685,AnneMayberry5
167623458,persguru
1253827330025369607,JjSiberian
116370038,OpalescentMoon
1249800391535013892,JAMESTRUMPMAGA4
821359895488425984,raburnmj
262148185,naga1961
55307022,laura30024
4906718786,icare4america16
1225920113775464449,Kik537917443
16188929,In2TheMystic111
3371062893,mochafor2
33139373,JEFFGORDON5
1357633867,jeannemccoy17
3408465628,jesus777_in
14617868,rodriQuez
780537777335078912,surgeonly
431243129,RodgerVarley
2703114008,sandiv11
51570539,lovinglake
3003777290,EmilyOKC
876005204583268353,AOGJuliann
735166924686909440,C777Joaly
1117629006,ChristineChaos1
141399392,siestabuffy
54520383,HydroGen5
151861116,WealthIFT
508924472,Gregg2Ireland
393048573,RETTinol
38980189,kathyrolandsmit
2735511486,JoeFreedomLove
4857707848,dharris1542
966327106295795712,CommiesRCensorn
58630346,JerseyDan67
1019822013760720897,GumdropGg
938657259445473280,JustinAltepeter
211533486,simplify77
801214258444963841,Beeinthebasket
1237412003599110144,Elizabe42348041
961354539143258113,Patriot66874185
1241223511202500608,GodWinsMAGA
1345674222,vicky_vglend
793880558,GiGito31959
2194153447,3866james
266722897,SeaRavenPress
2394866858,cvoyce3
703832797086023680,CraigKrupicka
775114926536790016,HarmeetAshwinM
1107804942117421056,RickPhi1
3936603020,DebbieB1230
1068293172860727296,IronHorseCowbo3
525744732,hannamyerswv
780632855059718144,lararalston525
145089913,loripawpaw
970901054601814016,Samantha114MAGA
4703993852,rrtheis81
847239925615345665,denise_yanac
930998999514988545,jeanmor01657867
1205924948197421057,vendee_1
1063261994642370560,peaceLovlight
711954696492032000,IamBruceRussell
947963043572527104,MathenySonny
19921268,SharNeal
57610093,srd820
809137065002602496,Deplorable71
1879662482,SueSarabia
20778273,justmejill
36173416,tompolzinssp
1169266587444142080,DianeScales5
1234509904792125441,GeorgeB99411345
813998444616425472,getfit1johnson1
738509183952113664,MarilynJLevins1
264582603,vickibc68
85006931,JaviS21
1261002676109787136,No1TrumpFan2020
254780021,aliso009
624904475,BonnieYoung22
790763492,EurekaGrad
897974063821279232,Plnstay1
2353864105,R2geek
1258469242845921281,Darlyndd1
142610821,michaeldaughert
4795564213,JimP3737
909156590,cn27793_ah5_hn_
862750829945782272,JayMaga45
307917365,Welsh_Scarlet
795111699078582272,__MAGA1_____
322286824,clark_judy
728045792,alexi_starr
601021985,ChopKnighttime
43819245,Harp4Jammin
1964898782,dwight_reese
2762485955,southerngirl_lc
1254082516069351426,TrumpKAG1985
1250838984638427136,vent_podcast
785770451624726528,moges52
180141039,MrsSkulliesBass
479735013,Phx7auto
1190627076715495425,MoPopskull2
732308827710881792,triciabach
1484823236,Hersh61M
1260223904892825600,TLW41905122
45801397,NewsfusionApps
299424910,RickBhmcsb
785254322669924353,Gingerkelley77
49392033,MagLandrace
1050122977889665038,Sara51892631
2753743832,Law1Gloria
1159963294444056576,Gail94095105
745632375657246721,RLanceNorton
25073877,realDonaldTrump
92895347,ronbeatyjr
1240005040804368384,jmcconn20
729676086632656900,TeamTrump
818927131883356161,PressSec
17685258,parscale
418867782,K1erry
243944088,JHartTX
1067258541420044289,LTombakoglu
994993031655907329,DaintyMae2
817514013881929730,bengyclayton
964926533327605760,CaptainTaterPuf
2561734314,jlusrey
40189359,o1d_dude
3376781080,alcardfan
971501793313083392,MikeM47426755
337404625,ParisBelgium
29014246,mgtythor
159494523,tickelsurfancy
1139244389249835008,Iambillthompso2
1055760128501276672,LarryWi22568131
