id,url_id,user_id,created_at,type,is_mention
1248612387516583947,None,None,2020-04-10T14:02:45.000Z,None,None
1261060109125292033,38632873,705097012736200704,2020-05-14T22:25:34.000Z,retweet,False
1261063245692989441,38632873,483478741,2020-05-14T22:38:01.000Z,retweet,False
1261077865094930432,38632873,1029918104178970625,2020-05-14T23:36:07.000Z,retweet,False
1261078564532781056,38632873,820454758288912387,2020-05-14T23:38:54.000Z,retweet,False
1261078961884262401,None,None,2020-05-14T23:40:28.000Z,None,None
1261507440773861378,38632873,1049586465477410816,2020-05-16T04:03:06.000Z,reply,False
1261524286134575105,None,None,2020-05-16T05:10:02.000Z,None,None
1261524966098386944,38632873,1260779306008997888,2020-05-16T05:12:44.000Z,quote,False
1262525402020368384,38632873,13850422,2020-05-18T23:28:07.000Z,reply,False
1263190909505736704,38632873,25073877,2020-05-20T19:32:36.000Z,reply,True
1263649878397325318,38632873,29501253,2020-05-22T01:56:23.000Z,reply,False
1263679401859809280,38632873,29501253,2020-05-22T03:53:42.000Z,reply,True
1263778636047532032,38632873,1045329788095746049,2020-05-22T10:28:01.000Z,reply,False
1263802630561767425,38632873,1109798408682901504,2020-05-22T12:03:22.000Z,reply,False
1263804156336394241,38632873,771564434,2020-05-22T12:09:25.000Z,reply,False
1263937827395469312,38632873,29501253,2020-05-22T21:00:35.000Z,reply,False
1264051338700378112,None,None,2020-05-23T04:31:38.000Z,None,None
1264265231183814662,None,None,2020-05-23T18:41:34.000Z,None,None
1264639390199889920,38632873,1105882380672237568,2020-05-24T19:28:21.000Z,origin,True
1264703477160251392,38632873,993289058314014720,2020-05-24T23:43:00.000Z,reply,False
1264706991169159168,38632873,1156293539699077120,2020-05-24T23:56:58.000Z,reply,True
1264708026080116736,38632873,1156293539699077120,2020-05-25T00:01:05.000Z,reply,True
1265326433796227073,38632873,1026543613331873793,2020-05-26T16:58:25.000Z,reply,False
1265405484170752000,38632873,25073877,2020-05-26T22:12:32.000Z,reply,False
1265408749369462790,38632873,25073877,2020-05-26T22:25:30.000Z,reply,False
1265446750929784834,38632873,25073877,2020-05-27T00:56:30.000Z,reply,True
1265453141132300288,38632873,2467791,2020-05-27T01:21:54.000Z,reply,True
1261059040706084864,None,None,2020-05-14T22:21:19.000Z,None,None
1265460928755183618,None,None,2020-05-27T01:52:51.000Z,None,None
1260327389629833216,38632873,795509008161337344,2020-05-12T21:54:00.000Z,retweet,False
1260253397149761536,38632873,250188760,2020-05-12T16:59:58.000Z,reply,False
1254124330721607680,None,None,2020-04-25T19:05:15.000Z,None,None
1254604890619252737,38632873,1110533348533755906,2020-04-27T02:54:50.000Z,retweet,False
1254605902541230082,38632873,1110533348533755906,2020-04-27T02:58:51.000Z,retweet,False
1254825365031333896,38632873,250188760,2020-04-27T17:30:55.000Z,reply,False
1254827854220705792,38632873,795509008161337344,2020-04-27T17:40:48.000Z,retweet,False
1256627171419803649,38632873,888766369180688384,2020-05-02T16:50:39.000Z,reply,True
1256627254303444993,38632873,882773790,2020-05-02T16:50:59.000Z,reply,False
1256718737392066561,38632873,410785805,2020-05-02T22:54:30.000Z,retweet,False
1256751705741340672,38632873,1233510418905272322,2020-05-03T01:05:30.000Z,reply,False
1256776527594872833,38632873,1051646042,2020-05-03T02:44:08.000Z,retweet,False
1256867820291280897,38632873,1175958847850070016,2020-05-03T08:46:54.000Z,retweet,False
1256898946020016129,38632873,829987451401809921,2020-05-03T10:50:35.000Z,retweet,False
1256940735468838920,38632873,1082334352711790593,2020-05-03T13:36:38.000Z,reply,False
1257713866571542528,None,None,2020-05-05T16:48:47.000Z,None,None
1258242476432928768,38632873,427630477,2020-05-07T03:49:18.000Z,reply,True
1258890839872245760,38632873,1339835893,2020-05-08T22:45:39.000Z,reply,True
1258923410639458304,38632873,457984599,2020-05-09T00:55:05.000Z,reply,True
1258926080016048128,38632873,367299572,2020-05-09T01:05:41.000Z,reply,False
1258926566001668096,38632873,16410158,2020-05-09T01:07:37.000Z,reply,False
1258948491335745537,38632873,11347122,2020-05-09T02:34:45.000Z,reply,False
1258949013669163008,38632873,11347122,2020-05-09T02:36:49.000Z,reply,True
1258954204745359361,38632873,11347122,2020-05-09T02:57:27.000Z,reply,True
1259135164967292929,38632873,11347122,2020-05-09T14:56:31.000Z,reply,True
1259203266744913921,38632873,25073877,2020-05-09T19:27:08.000Z,reply,True
1259355042756407298,None,None,2020-05-10T05:30:14.000Z,None,None
1259518211042787329,38632873,1339835893,2020-05-10T16:18:36.000Z,reply,True
1259520900229201930,38632873,1258982389193326592,2020-05-10T16:29:18.000Z,retweet,False
1260327043809587202,38632873,18228178,2020-05-12T21:52:37.000Z,reply,False
1253682120091938819,38632873,17995040,2020-04-24T13:48:04.000Z,reply,True
1265474619487801344,38632873,1182115108345929728,2020-05-27T02:47:15.000Z,reply,False
1265485775640170496,38632873,25073877,2020-05-27T03:31:35.000Z,reply,False
1273250693256605697,38632873,3023272478,2020-06-17T13:46:35.000Z,reply,False
1273368166752755714,None,None,2020-06-17T21:33:23.000Z,None,None
1274330395019001857,38632873,12738892,2020-06-20T13:16:56.000Z,reply,False
1275453344476041223,38632873,13491312,2020-06-23T15:39:08.000Z,reply,True
1277782508524974080,38632873,11744152,2020-06-30T01:54:24.000Z,reply,True
1278448258352918529,None,None,2020-07-01T21:59:51.000Z,None,None
1282843814944800768,38632873,813286,2020-07-14T01:06:14.000Z,reply,False
1284113126359797760,38632873,18824442,2020-07-17T13:10:01.000Z,reply,True
1284673779512336385,38632873,1143762104,2020-07-19T02:17:51.000Z,reply,True
1288067265427116033,None,None,2020-07-28T11:02:21.000Z,None,None
1288856481065033730,None,None,2020-07-30T15:18:25.000Z,None,None
1288856658790187009,38632873,15764644,2020-07-30T15:19:07.000Z,reply,False
1288898529700667392,38632873,1283650616015720448,2020-07-30T18:05:30.000Z,reply,True
