id,url_id,user_id,created_at,type,is_mention
1254075005161242625,None,None,2020-04-25T15:49:15.000Z,None,None
1254227079203340289,None,None,2020-04-26T01:53:32.000Z,None,None
1254227080050548736,None,None,2020-04-26T01:53:32.000Z,None,None
1254227133142052865,None,None,2020-04-26T01:53:45.000Z,None,None
1254227318253314048,None,None,2020-04-26T01:54:29.000Z,None,None
1254227378169155584,None,None,2020-04-26T01:54:44.000Z,None,None
1254227398943551489,None,None,2020-04-26T01:54:48.000Z,None,None
1254227531579998208,None,None,2020-04-26T01:55:20.000Z,None,None
1254228230913081344,None,None,2020-04-26T01:58:07.000Z,None,None
1254228734493831170,None,None,2020-04-26T02:00:07.000Z,None,None
1254228770711646208,None,None,2020-04-26T02:00:16.000Z,None,None
1254228881244139527,None,None,2020-04-26T02:00:42.000Z,None,None
1254228931382632449,42805574,899823425799176192,2020-04-26T02:00:54.000Z,retweet,False
1254228991499796481,None,None,2020-04-26T02:01:08.000Z,None,None
1254229245871652872,None,None,2020-04-26T02:02:09.000Z,None,None
1254229379854393344,None,None,2020-04-26T02:02:41.000Z,None,None
1254226905072578560,None,None,2020-04-26T01:52:51.000Z,None,None
1254229458187362304,42805574,1177039492592672769,2020-04-26T02:02:59.000Z,retweet,False
1254226715263590400,None,None,2020-04-26T01:52:05.000Z,None,None
1254226554483281922,None,None,2020-04-26T01:51:27.000Z,None,None
1254225007334625281,None,None,2020-04-26T01:45:18.000Z,None,None
1254225088095936512,None,None,2020-04-26T01:45:38.000Z,None,None
1254225113475477505,None,None,2020-04-26T01:45:44.000Z,None,None
1254225121360797696,None,None,2020-04-26T01:45:45.000Z,None,None
1254225138217697281,None,None,2020-04-26T01:45:49.000Z,None,None
1254225183130427395,None,None,2020-04-26T01:46:00.000Z,None,None
1254225197596581889,None,None,2020-04-26T01:46:04.000Z,None,None
1254225213119770624,None,None,2020-04-26T01:46:07.000Z,None,None
1254225261509427206,None,None,2020-04-26T01:46:19.000Z,None,None
1254225364664098816,None,None,2020-04-26T01:46:43.000Z,None,None
1254225881251237888,None,None,2020-04-26T01:48:47.000Z,None,None
1254225887530115073,None,None,2020-04-26T01:48:48.000Z,None,None
1254226171404771330,None,None,2020-04-26T01:49:56.000Z,None,None
1254226182117240832,None,None,2020-04-26T01:49:58.000Z,None,None
1254226347892891649,None,None,2020-04-26T01:50:38.000Z,None,None
1254226627384532993,None,None,2020-04-26T01:51:45.000Z,None,None
1254229470325747712,42805574,860691823,2020-04-26T02:03:02.000Z,retweet,False
1254229555545604099,42805574,1550449868,2020-04-26T02:03:23.000Z,quote,False
1254229576378724352,None,None,2020-04-26T02:03:28.000Z,None,None
1254232376366059521,42805574,844716665866780673,2020-04-26T02:14:35.000Z,retweet,False
1254232398616653824,None,None,2020-04-26T02:14:40.000Z,None,None
1254232634894569476,None,None,2020-04-26T02:15:37.000Z,None,None
1254232945172385795,42805574,3070284868,2020-04-26T02:16:51.000Z,retweet,False
1254233021323948043,42805574,1193011689962106881,2020-04-26T02:17:09.000Z,retweet,False
1254233061945864192,42805574,2159790625,2020-04-26T02:17:19.000Z,retweet,False
1254233071303495682,42805574,1235742982378307584,2020-04-26T02:17:21.000Z,retweet,False
1254233392490651654,42805574,4910867356,2020-04-26T02:18:37.000Z,retweet,False
1254233580605235200,42805574,2353605901,2020-04-26T02:19:22.000Z,quote,True
1254233848742924288,42805574,41589652,2020-04-26T02:20:26.000Z,retweet,False
1254233886080589826,42805574,1177583593041862659,2020-04-26T02:20:35.000Z,retweet,False
1254234028825247745,42805574,1020311531282628608,2020-04-26T02:21:09.000Z,quote,False
1254234043710943232,42805574,39929985,2020-04-26T02:21:13.000Z,retweet,False
1254234046072307712,42805574,799331006,2020-04-26T02:21:13.000Z,retweet,False
1254234211202084867,42805574,972587059448868865,2020-04-26T02:21:53.000Z,retweet,False
1254232348738170886,None,None,2020-04-26T02:14:29.000Z,None,None
1254232154030161920,None,None,2020-04-26T02:13:42.000Z,None,None
1254232074216669185,None,None,2020-04-26T02:13:23.000Z,None,None
1254232053937311744,None,None,2020-04-26T02:13:18.000Z,None,None
1254229593243951106,42805574,1550449868,2020-04-26T02:03:32.000Z,retweet,False
1254230127975809025,None,None,2020-04-26T02:05:39.000Z,None,None
1254230461754290182,42805574,36046325,2020-04-26T02:06:59.000Z,origin,True
1254230561817845766,None,None,2020-04-26T02:07:23.000Z,None,None
1254230569183051777,42805574,3421316315,2020-04-26T02:07:24.000Z,retweet,False
1254230593543573504,42805574,3421316315,2020-04-26T02:07:30.000Z,retweet,False
1254230845373796354,None,None,2020-04-26T02:08:30.000Z,None,None
1254224963185315840,None,None,2020-04-26T01:45:08.000Z,None,None
1254230876965285888,None,None,2020-04-26T02:08:38.000Z,None,None
1254231185649213440,None,None,2020-04-26T02:09:51.000Z,None,None
1254231622242766848,None,None,2020-04-26T02:11:35.000Z,None,None
1254231791797321728,None,None,2020-04-26T02:12:16.000Z,None,None
1254231810889875456,None,None,2020-04-26T02:12:20.000Z,None,None
1254231890812456963,None,None,2020-04-26T02:12:39.000Z,None,None
1254231900371197953,None,None,2020-04-26T02:12:42.000Z,None,None
1254231934131146753,None,None,2020-04-26T02:12:50.000Z,None,None
1254230923916324870,None,None,2020-04-26T02:08:49.000Z,None,None
1254234289115410432,42805574,55147502,2020-04-26T02:22:11.000Z,quote,False
1254224950816358400,None,None,2020-04-26T01:45:05.000Z,None,None
1254224762617958401,None,None,2020-04-26T01:44:20.000Z,None,None
1254216590930870277,None,None,2020-04-26T01:11:52.000Z,None,None
1254216689702653952,42805574,1244273127279996928,2020-04-26T01:12:15.000Z,retweet,False
1254216766752002051,None,None,2020-04-26T01:12:34.000Z,None,None
1254216827338702850,None,None,2020-04-26T01:12:48.000Z,None,None
1254216960016969731,None,None,2020-04-26T01:13:20.000Z,None,None
1254216988907495424,None,None,2020-04-26T01:13:27.000Z,None,None
1254217079483330562,None,None,2020-04-26T01:13:48.000Z,None,None
1254217602370502656,None,None,2020-04-26T01:15:53.000Z,None,None
1254217635643961345,None,None,2020-04-26T01:16:01.000Z,None,None
1254217779160289280,None,None,2020-04-26T01:16:35.000Z,None,None
1254217839856070656,None,None,2020-04-26T01:16:49.000Z,None,None
1254217876266942464,None,None,2020-04-26T01:16:58.000Z,None,None
1254217957082890240,None,None,2020-04-26T01:17:17.000Z,None,None
1254218036933832704,None,None,2020-04-26T01:17:36.000Z,None,None
1254218044936765442,42805574,881179418,2020-04-26T01:17:38.000Z,retweet,False
1254216550313332736,42805574,389853513,2020-04-26T01:11:42.000Z,retweet,False
1254218087651516416,None,None,2020-04-26T01:17:48.000Z,None,None
1254216320046051328,None,None,2020-04-26T01:10:47.000Z,None,None
1254216276777463808,None,None,2020-04-26T01:10:37.000Z,None,None
1254215010865287169,None,None,2020-04-26T01:05:35.000Z,None,None
1254215036995874823,None,None,2020-04-26T01:05:41.000Z,None,None
1254215039629869056,None,None,2020-04-26T01:05:42.000Z,None,None
1254215047967993857,42805574,1088456318770339848,2020-04-26T01:05:44.000Z,retweet,False
1254215184203341824,None,None,2020-04-26T01:06:16.000Z,None,None
1254215374893088769,42805574,25073877,2020-04-26T01:07:02.000Z,quote,True
1254215384825245702,None,None,2020-04-26T01:07:04.000Z,None,None
1254215418694168576,None,None,2020-04-26T01:07:12.000Z,None,None
1254215427959468033,None,None,2020-04-26T01:07:14.000Z,None,None
1254215579709386757,None,None,2020-04-26T01:07:51.000Z,None,None
1254215619949535236,None,None,2020-04-26T01:08:00.000Z,None,None
1254215629030092800,None,None,2020-04-26T01:08:02.000Z,None,None
1254215729576136704,None,None,2020-04-26T01:08:26.000Z,None,None
1254215878184501248,None,None,2020-04-26T01:09:02.000Z,None,None
1254216198386077697,None,None,2020-04-26T01:10:18.000Z,None,None
1254216293198282752,None,None,2020-04-26T01:10:41.000Z,None,None
1254218295932321795,None,None,2020-04-26T01:18:38.000Z,None,None
