id,screen_name
2439422707,dnbundy
1292112553489780736,AyomeZaklin
1075942875379261440,TvRoped
1853047993,TheTRUMPTRESS
953052080490545157,Steelcowgirl61
399153589,WVAMarcum
1255123957419659264,Troyvendingtech
35994140,mike_mzman
1142244581662175233,MichaelRMinor2
1273396027182071813,mochi1089083017
335028253,elzbet77
1253099258510794752,mish4Trump
1421021257,RuhRohRaggieroo
1000049876049182722,startofitall
217841136,JoyceeZee
1046772358344728576,romanoff_eric
39365037,LilRichie420
1262461954188283905,darjo1776
780317353,pappacurr
2984700761,padm58
998333969505701888,KatieFLelite7
463227770,Lnr57
778047907140206593,wildhorsepat
1167091952954826752,kelso4755
217652056,Spikey9990_1
74214579,BeQurious
22431845,bagofcells
425316937,TBONEAREA512001
128029573,Slink976
1150884029878734850,MarieAimee12
4127231656,gee_garza
1236088983362265088,grannygoose581
636548813,rb25uk
198724082,LGENKI
418711935,kate57chevy
1014335367447760897,trumpdep2020
1257321978395947008,Willo641
1251925554594373633,TaterSa43719483
14600832,rgividen
3547147155,LawrenceThiess2
58915291,USPatriotDefend
1062565467066454016,MAGA20272639837
1087134051914395648,BeverlyTymchuk
19790638,alaphiah
877695071402942464,Randy7998
2727913118,Clynna1L
16405250,deercreek4444
46238265,Tram122107
1256905237085986817,TrumpinDT
1254530570945794048,DeeGeene
476353387,BHintze57
1022946567173615617,DebbieUSA62
1678687734,northern_aire
1174864552674168834,GCK1923
1297321904710152193,1talianG1rly
1264580615531266050,juliaev29499565
758104264535257088,MoheidiO
1184273638104715264,RedChick2020
71847611,exxiss13
703286544854097921,KatherineWolfr2
25505073,b_rhodes73
515080454,coach71ed
4303301236,MrASTM
1228383514841710597,2ChristineD
968566334652080129,StevenDSharkey
224732878,dembigmouthdems
25329928,lservies
1180456852771016705,rwg2112
548834725,tbrown0328
718831710,Sleeping_Gipsy
1200615181308567554,JustListening21
972162448949116928,RedPillMaC
2520413341,CoastZibitbaby
774249065949360128,jinxkies
218931484,suzyq801
840243097380503554,tslaw2010
753942219913060353,crazyvet007
1250840802571550720,Smo_risingup
790740760471756801,Trixxipyxxy7
934644187,smgliberty
879952779678068737,BourdinFred
1013877380551774210,DoingRight1
1309131722878070790,MickyClark7
2424585434,VickieLowry1
44920922,PumpknSpiceSoul
99785889,ladydi3501
801642865763946496,Willyslala
751552860303683584,superyayadize
1254830535131533318,deon_usmc
407359420,Fave555
49162880,RealStenoJenny
956361997880381442,KathyFiscelli
972871795152957440,MovieDeplorable
1213866700375900160,Chinohaunt66
841039189,truckerbooman
3983196635,elizabehsotner
998052487771795456,yankeewhite17
478157435,LyndaG1963
2983205608,boscolouisa
1287218234303950849,JokePublic
3306173819,dontcavitate
2949051936,USATopGuns
1302086392344961027,IndependentBys2
4284863181,ahawk9111
1303494958985474048,michaelmcfee8
1091702567212478464,TomWick15
862880158780346368,peggygilmour173
2931579348,RBMills32
1201883038260482048,White2to4
25048747,Bonfiredesigns
898654188015636480,joker101Iloveit
916846870818902016,lynnemiles01
3677594795,realBethNeale
1126348543382388736,DeejayKiko
4471689017,littlebit563fe
834136650,M454ultraDavid
1039466817851457537,HastonRobert
809836021,pbordoni11
953752662364876800,MarrisaFlanagan
720799855,cb_gobsmack
857978774469529601,DollArntzen
989351349396623360,ianlamroti
1241739663553036289,MWarren125
3956230281,okhorsegal
1261013136284540933,deeppurpletruth
1156445698683887616,BMcDerm50536194
823949306256355328,TerryMajor11
1635167414,DDujka
1929056546,JmJohnny64
28625375,SDNorthShore
758435675008077825,fazemamaw
1190836936744873985,WillieLopez76
1263874917428166656,TRUMPatriotA
1170161317283553281,Bonedaddy76
1169104431897407488,TheReallMrDean
289664021,rogerwatson92
36714254,Mothersdream
77597579,leemack2
347092001,colear7
695726939622019072,KGHASKINS1
979139780431691779,PeppersTurmoil
64581835,kc_americangirl
1169229438698979328,57FvD7CABmpWIh6
1286415871120826368,NutBar37
818245650664013827,clmeade_meade
1271991960627273729,Mermaid_Twin_SS
1307127616525213696,boy8_fan
821476751523971072,MaiWorld51
1289588875002814464,brokhousepits
1256971767106736128,thekreator991
1150930500548251653,REAGANCAT1
466789572,MissILmom
1113122190205960192,JasonD98214252
354889734,retrover16
1292028998,jessamerr2
32663555,boxersforlife
893617946307829762,1943lillyanna
820582732396953600,GAPeaches2017
719091641051648000,vix_en_babe
2669181342,papaschu1
168537913,twidderoftweets
1216745530711212037,heather_giron
52520467,tcraig57
4697527465,BMack03088355
