id,screen_name
32304381,JxhnBinder
173816046,W1nOrD1e
3798713420,lord_curzon
1215717832144642048,kd4hpy
1214929692773552130,realMUGrad
502193170,ChefJeffSmith
821388601590161408,FollowTheFacts7
1274846204,YKppchief
608399217,openroad81
3950427929,jCPub19
846000482602627072,DriesNK
249483485,JConrad7250
1170179836251267072,AnonsSynonymous
1592453774,LouisianaTimes
885580703542411266,S_Starr1700
1093476450,JonathanBarber_
633668968,akeece58
2759489472,phi_ia
26528766,kyleraccio
3067264802,CableNewsWatch
4862089738,Dariel_hello
533360947,meanymom54
476190715,briankellykelly
1255556294884327426,jungianprophet
148481568,BBBudget
37107711,ragtown48
25065527,draaag1
52759830,suzidh
2740262113,OBFSU
1130235407092916226,papowers99
751312256,Steve71948526
87403565,NightStar44
1041624996265701378,BlondeFemFatale
1008598678523842560,culttture
1046165772819722240,HullTmb
896147977127034880,Apple1332087567
1579204362,CherYork51
766388965297512448,lmst1383
1141556448222035968,SandraLeeStewa2
30335514,grabsomewoodbub
1225156030222323713,tiffanypy35
280848678,Salosso
83509338,lavrys
1293348534134214656,RileyBWarfield
912583795,sustain05
882692919282421761,StormMontpelier
108450607,marymauldin
1064914588603506688,Brutal__Truther
797523047930544128,Mags_Sal
17751422,Mgon
4845467594,divainaz
892513916,CameronJMClark
823434812572762112,VirusJoeKnows
1244626028703576065,Sunshine4humans
1684459844,AlexBC997
1235696005498064896,michael22019103
26637348,TulsiGabbard
19278454,idprism
950716145673363457,Q_uietPatriot
1233555434448900097,Carol30138092
923395031007817728,LV116292
2504961431,RedFish1A
830961126364037120,DazzlingAndy
2877582404,nvchamp54
126288290,liltedjunior
1290239300,BugKlr
1027014090345000960,jpsenior4
1100966935498391552,GhostInTheMac18
60891155,jvman588
819304662813786112,bdtgstot
1056149856425779200,johnmur81000432
3254042674,ScarlettBasore
278000335,jdgalore
817348080899080192,GarnoRealestate
1224883244660690944,KarlHun27985381
540405511,dkdk459
1254453236116983815,HFG7701
1565741676,whiz6059
617719139,TimeLapseRunner
257681024,therealmacrazy
636548813,rb25uk
30492475,saskamare
3053283998,Blueridgewv
981593279048204289,Arpegio_six
24721046,shunammite
19261258,Jevaughn_Brown
2854152665,GoldensRule13
408734983,TawandaDance
792557631839895552,J_A_Z1
16450389,Cuerne
47761399,speelurker
1115312780284813312,breakfastpotato
23071307,ralfdre29
470723240,Huff_Susan
1021736687989391361,aarmat17
3957201857,watson1_z
2395404686,DougDerby
4843703352,aji_ley
712387674204545024,americashawk
36932536,mitigirl
457984599,BreitbartNews
883855148136763392,unseen1_unseen
2430360050,murugen61
784004653981638656,SchemanskiO
739233061607374849,MadHatter8085
1087725238400503810,donnalo28746418
1270002839763501056,absentmind314
35298962,KalV194
955881985217650689,anon_fabro
708118382193676289,ChipSpencer1
1294069004928155650,CurmudgeonIv
215616407,CamsEtc
929887891890647040,Nanakarolwilcox
320307136,La_Cooks
41836364,ibnsaud1981
1107804942117421056,RickPhi1
973893718049808384,JudyYor36206738
301087887,LemonZeringue
119983397,Axelskater
757220239453061120,BeStillAnd_Know
4182983120,jbalt63
801879713857892355,friend_feline
706172170301407233,MT6200elev
105670262,PaulaBuermele
61001158,dbw1776
869268818266386432,podgorski_gary
149249044,Rissy1986
2312902755,DanOHerrin
1247276484,judypgpd
1181152995918172162,TellThe77758962
1910026999,CotnerMD
1184300784617287681,PlymTamar
1241805242922143744,LightTherapy_
3989323570,mikeinknoxville
14745988,ThunderB
570115053,saveusrepublic2
1280295016045383681,Aussie26619825
954061477,bricerl
46710991,raeganlady
1274449455966814209,subvet66
843610781916839937,basketofjenn
1281425501790392320,FMto100power
869389322855878658,SamsenAndDelice
236845562,Scott5357
1084542697397014529,WorkTheTrade1
469275556,stryker0505
952638109174386688,rbelcastro2
1247454686,LPsupportsTrump
814740694120198144,rottielvr78
284625209,jvaldezNYC
825892758246268928,EeezeePeezee143
1275238540721500161,MitziDee13
114039459,kcvail
1268634636839718915,wheat_shredded
966164298178449408,EngebrechtJodi
41035326,Abruno12
998362280399163393,J_J_L_1
912654030,BrianWeimer5
33991528,ToplessVegas
4831347854,MADSENSORY
2255144079,kwcannon7
863964158601027584,jug_gernug
322545309,Onionween
3303390671,laurenann371
21885405,lesliedgMA_Ed
1048671314527965184,dia_eighty_two
795714673056223233,Lillyms1
407955785,jmlg05
2176255363,Aminah7767
575636686,Terry_BH
436967939,MidvilleB
73048382,FreeStateYank
3961080400,TheMathSavior
1193542532,OhWellWhatevr
545181592,MoneyPrinter___
16335102,Pups4POTUS
803021544721182720,IndiaMaria2020
4785832519,venjon52
235667071,sherkenhoff
786636092971872256,PKologe
1528212727,LaurenHailey201
1301101405693005824,Rambleo17616178
1103852242279587841,TimDorsey12
51411443,sweeetsue
894281245,Madison_con
1208487439699824641,Nnaped1
1257947101,RobertStrokes
1148748737969315840,DE149knox
812481691985903616,stewdude59
874702735,olelady6
25073877,realDonaldTrump
1274055428062826497,trumpavenger
797234154052210688,WillsLyn
1267306729361924096,letmeaskcaliboi
371791709,Ramtheramman
989939583432376320,GratefulToday97
980630189406224384,sovereignsouls
961979311895932928,Melanie36427738
2660094344,JonasGrumble
343178628,BettyO417
4051494614,harter_sandra
340683851,Tim_Poole_
351234342,DLOmom1
466156497,Judy_Lima1
66736020,grashhoppa
21149428,dobalina69
1463631991,la101and3
824701229494267904,Constan70997526
1278133843996917761,CarPatriot1
1041624193,WilbonF
137651969,ChairmanO15
756516731988824064,Chermath54
711472688,placid2000_funk
68319975,CarrieKHutchens
1232681371920982016,Mike86446024
937376972581343232,katalystkim3
299637641,DeerParkLady
56838981,klyn625
781700168764760064,RitaL09
55263400,Javaman22
19712367,richm29
1301130374,marcmcgaugh1975
925072203267432448,PatriotPennsy
1015083261377286144,just_cents
720696015192334336,SoCalGuy61
26298125,scubdog
3820101447,Btansc
785614010817228802,Lizp3518
817892520,termlife77
3475563322,KrisSGator
1183192509578502144,may_talcott
1116507977828175872,FloridaDude297
904082705410809856,Mamacita4life
1283137899936940032,iAmFreedomMan6
15778828,rrteacher
880940100921810944,maryf8097
283757509,DinahGross
820637769584128000,laurieolsen004
1270915500,Kart2Flag
1287225810,RobertBrickner
1291009052240236544,Harmonee76
1261102823623675905,Timmay54766669
756158586309451776,sdc22554
881995787277709314,deswander
462370197,nmsaints87124
36495737,GiantEagleOne
878777207166046208,katsmagik1
1280551614630092800,Max98473451
3034992840,cochran_bob
2437554881,chsharp1981
14216111,fraterm
1213226051372867584,JeffPotts1776
3129053406,royalistajoe
1306073078280138757,GinKayPi
838117188225490944,RomanJaworowic3
340873752,DJV_Lucy
15640738,GAnative
1942353900,61Rinaldi
878837340017278976,KatieFr_inAZ39
423560041,lisaturnerdecor
792729395769151491,karirummy
1288962905086386177,SandraLindquis8
3815669777,DrFraudci
471181953,RosieAndujar
714878737381101568,StarryKnight47
2906494880,notkristinj
68543202,jane747
770473020347604992,CallingAstro424
788259655,acuragirl0827
884764947405717504,KRoadhog
860703266,dpwbeach
1256905237085986817,TrumpinDT
1302782388896960512,Chazgreinhold02
461748408,dfscavenger
1256295771667943428,FiferPatriot
820291236409942018,K_Lee777
520077275,fromrobert
1184531617395556352,NoelPolin
1089808673025605633,GoodJuju19
1285043707293696001,HigherUpNorse
1276561464103444481,Dotty37754128
1148414439214989318,DG82468110
3007079248,Graciousakes
2870818883,annmzdesk
36441041,melistalk
1282518431812603904,KarenLance18
779123918648901632,Realpersonpltcs
4310770282,BobRmhenry1
1276702074940657664,BlackEagle_sc
1169121046496079872,ManxCat17
1450228375,theporkyman
4106666482,cekoul_celina
2391620030,nononsense88
3308799614,NnamNairb
989118886690910208,luzell_gimeke06
1185349082023251968,h_ghosn
815020853830307841,sale_judy
56239790,kowboys12
1296342562073174016,NoodlesButta
1095371058226610181,royalmagic0128
1297243560631308289,IAMCOFEFE1
1298635591513452546,realMariaBari
526711239,DeniseDavies8
863907490488094721,JKBGigi
208339020,VieuxBourru
1122930504,MrMarleyMar
703990286381408256,CindyNeighbors
1104125920724508672,america1778
2182636198,MagaPatriot00
1964898782,dwight_reese
878834779,StillCBass
581323395,ZacheryMantis
2378723749,jim_paisano
1159887032912621569,Tx74R
2521350702,CmdrProton
1267951510039621632,RobertD87232669
636434377,wb1967borders
2411313732,JazzTorrance
593929288,MsLyriss
232675740,Langer1973
2310725229,POdPatriot
2496759331,RexMcWarren
1172139402744614913,JimStarkey16
166855904,BigLeague45th
2851920809,Bear11Momma
774657520845541376,Frida_Goman
755759240338411520,al_ravenna
1226240797,kimmyy1960
3394739908,whitemichael622
436244083,prelives51
895447267246612480,Jim68183377
28426770,barrymac83
3289741310,KidrocksBadass
849765930129281024,TheReal_Hurl
1297393364594233344,Bills11thwar
3307060124,StopTheCoup2020
1030082649665294337,JEANNIN02604477
3228991106,dickmonigold
822240410789478400,JanetETaylor2
56182743,mcpbob
2965135563,EAviator82
2734489565,LindaFannyham
4894805770,DanaBak50247388
817046801874157568,_Qmemes
133575103,Hilohaw
378945806,wsherdfan
1278137950430048256,javajuliet
1286078807867371520,CanonguyOkla
2401037196,stef4freedom
1054724702168666112,Sue36761904
463754623,AnnFarnsworth
1116557840691261440,MaryAnnWoyC
708437804670455809,sellersj17
1277745489983574016,BoxcarWillie5
1299867163117916160,RobertF60529112
2458042392,TSFPhotoCartoon
2931049449,born2ride2007
1069990046860804096,JADuzzy1776
2479182104,Don_Rounds
2949223387,BotShmot
2356185354,ScottHarpe1
1222411479674056705,DinahDe55067990
756844160783638529,RedGirlWarrior1
914591874278723584,BrendaGanues
926112974879805441,SittinPrettyJo
707355643959586816,reason2sense
502004000,tom_ssboats
2192634709,DrMarcMason
138517877,jataylor11
1102335490416500736,BaskinsCristina
1430640211,s223vaol
1283148174518095872,JenTrump201
1053107893048815617,rendabeltzer3
1342156110,LeggioJohn
816827447404466176,MauOMalley
4016583492,WerStrongrr
706984184070463488,KimBrow00458847
23915780,SiriusRick23
270741982,Phild2400
19445633,rose33090
453562127,BjCjoey
1227813792152727553,AvrilKelly99
3927969813,becgop
1264542159497244674,axe_loo
789133592257593344,BrianKirkland5
57952976,Reality_1
3018190138,LocoLoloGarcia
1181702099798810624,SweetLandofLib1
1097183147538739200,usa_mud
949310504,shadow941x
1251276774987759617,truth_czar
200720959,ferdigurl
1048329764723994629,FloridaSharkman
1201979365480906752,BaumbergDavid
353996180,word_in_edgewis
741248039445274625,rc78_rick
1083209938061672448,Wendi78687577
452655392,ProofBlog
1173942004562219008,lisarenne67
757904270813491200,NondyK
2520209044,djbobcatok
1298986250121015297,JoePhil52772833
180081706,OldGeek64
2912781063,DeniseKiesler
947947365511569408,Jym_Shoe
971176632621953024,Sue95402553
110790564,Just_jack_usa
3014425353,RussCatNC
531854855,davidhe46361805
709517512120131584,EllenRo33146367
806709214190206981,SLapprich
4904550013,Karen_Moore3
771791833,cannoneerfour
314931816,JosephVrabec
281273320,Livnin_Paradise
857331804,welcometogitmo
881683594103504896,E9ActionHero
2188637394,tweetingacct
1281359414042267652,stoney61645645
3162553334,RealKarenDennis
1222613416537468935,Joanne08617285
459685872,Axelrod_EJ
802211682579779584,SayYesToTruth
1606162429,SueSuebarker12
2444634372,PuseckerJ
1145189509681651713,veeturn2
53400136,Toni_Scurlock
908792772978556928,LeesyFrank
29391879,theleveloftime
491058269,RogerDodger528
36814557,1EastwoodingAve
758104264535257088,MoheidiO
4436149754,Ms_Mirielle
1153071187074805760,LauraLouUSA
423912099,MrsQuinn775
1203144798686863360,diane_kirschner
18707397,ihatethemedia
1047709208903385088,range_grass
1238967773256007680,JayHiggies
1028793163362787330,joe4_man
867088213797736449,patriots4_usa
1680191,Dawgfan
800865902065545216,ChristalSweets
283327937,chiquibon2
816669855952814081,ride1hour
1230137231240613891,jajajajajessy
622709207,TrustGod7733
805683871,ReaganSpirit
1299023627396870147,BruceHaulley
355850396,genuinespaceboy
16411611,TonyPhyrillas
1086402775364321280,troupe_joe
1284827912814952448,joe3276258
1070173981620219904,stlnurse3
49186311,accuratestimate
1284250484174393345,bless_freedom
399837603,Lisamanley19
4854844535,Stvzbnk
1247727653072900100,Deuce07480804
1213323242150039552,HRemlap
909465417650810882,BSanto2
21589587,raquelreynolds
1293682087740899328,AZStateman
80151916,deanepstein
807429566,TomApplebee
733478669167910912,goldstandard432
901096199020793857,Just_LittleBear
868137108766052352,OCDAugmented
274330940,knowwhentoholde
21028285,glolara
1275986435279998976,Max27086932
4779535032,SLFraysse
38474297,vega_leonard
451785923,mellendavey
19785303,butchi_n
1060660195989299200,LuvmyCountry52
100862693,Darkohako
1034497707434422278,Natedubb2
16188111,conniesmiles
3486027015,eyeammachine
847045968713342976,RebeccaDominic9
292597626,thebreezypoint
1144068612237463555,MikeBrownfield4
2288782318,cjbj731
3635303735,patflorida7171
1254906247205265409,teacher765433
964565033815490560,kwood360
825711029824929792,dinomolonlabe
20211954,GetInTheGame18
1019815934851088385,DGP_Liberty
1116792452206276608,jlvansciver1
1246214617145192449,KristenSkogebo
1203151521904394241,JimHouser19
21129350,AirCop264
722275037055729665,sssweetsleep
2233679516,pbv2103
1048774327,Neilstradamus
726936092746743808,ASimplePatriot
1635304550,josephclauss
931174389181243393,CallMeMamaw1
1293580794808721408,ConnieL38905004
269087226,mayumitakeda_NY
788432058628526080,BooFlaminLibs
1257842163666296833,shamwohgang
797846195343425536,TerryRicci1
621465667,Nyghtmaerlord
33776056,scottisatwork
1081391868762603520,relayertresmu
1112198245390925825,RebelSister81
2465578016,realMaga_me
957353638049042436,KapnCheezyBeard
1296526311155027970,CoverJoellen
1154234184702951425,TEXileInNV
2971230732,charliea757
358536349,rv6440beverlyhi
3056590451,joe_linkous
1229536960299094016,tketkr
931560573791240192,iconicamerica
249660044,JasonLeinenger
1168085559295848448,StevenS82419733
2226104990,Static__Age
24369345,cc125
809477807021629440,KimDodson66
234783426,Rollo_c
1297156754472669185,CroytoK
315222095,galtreport
102882477,Dwilliam6966
4492489754,noxa_nonne
1076543317280731136,JoeSmit34957337
872849888328826880,papadeero
825730517492457472,jeangalvanonly
1014518588789665792,HerbsBanana
4262604672,ElaineSako
24584229,kallywally
73092843,betenoir143
2945947649,carl_cgrimes198
322923246,arkrzrbk56
845352349686128640,TNbound2019
986716551935016960,readyletsgo27
360343192,NLTCNY
911300173627871232,TammyBr22486745
3677594795,realBethNeale
1177039492592672769,Maddie20204
543509447,RonnieLouise2
4393008441,willysgrammy
822923885108690944,debk2020
1087097873026727937,ForLapua
1052200364135473152,StewartHoskins1
69684040,dwpks1965
856368629142638592,LM_Ginger_Kitty
42870921,eugene200
357423601,cjspaar
64796855,MJKHogs
830996244801613824,PGutierrez630
934622961981579264,Mythosme
1003231727643496448,SaucyGoya
738764245366505472,thelolaandbea
896582272341614592,genenevada
781922334219374592,AlisonJMiles2
1247971817001631745,AiredaleWestie
369602944,DKougar
46303458,paulbenedict7
501946664,Sonic_KAG_2020
1258029949077934080,JanielovesDJT
808816118588702720,CindyHuffaker1
750403230236938240,Terry24698651
1157137477380915200,Retired_Cop1019
903065902878519297,BpjakeBrian
833685704429301761,vicook101
1069364044828745729,Olgrumpyfart1
1506905197,dsdr2011
822979796816826368,bornon4ofjuly
19098222,BentleyK
55840723,hlywud23
334762846,RoboticsMama
1284646203397771270,FrankCa33525543
457694206,AGENT_GATTACA
1098026321723183107,JohnWil73492394
63562180,bribohan
22885353,PegeeWerline
963263341,BornPowerIndex
1568536284,BonHagar
1188558677206134785,AlZi95879297
1156891626201071617,Reime3Retired
796871281819996161,LeeniLuOpines
1251869977386332162,ChrisOsiden
2344218308,jdgro3253
803004941442940933,JAVIMOR28772292
88273330,WINTRELL77
2590587253,GrimmRoy
2510362008,Patrici15767099
757521332,ndependentjake
1064257235507970049,HGPatriot
828115979758661632,AlbertJitka
767049732984233984,wickedme22
1849776704,midwest_shuff
76133243,Babett1959
