id,url_id,user_id,created_at,type,is_mention
1289305653354225665,None,None,2020-07-31T21:03:16.000Z,None,None
1295224947363569666,None,None,2020-08-17T05:04:26.000Z,None,None
1295192353787875328,68640981,14294848,2020-08-17T02:54:55.000Z,reply,True
1294989377203048449,72639806,389237338,2020-08-16T13:28:21.000Z,retweet,False
1294876420553019392,72639806,25073877,2020-08-16T05:59:30.000Z,reply,False
1294846827855065091,68640981,778763106289758208,2020-08-16T04:01:55.000Z,reply,False
1294626353468375040,None,None,2020-08-15T13:25:50.000Z,None,None
1294519058855944192,68640981,14298769,2020-08-15T06:19:29.000Z,reply,False
1294331288279818242,None,None,2020-08-14T17:53:21.000Z,None,None
1293996129756024833,None,None,2020-08-13T19:41:33.000Z,None,None
1292886058774827008,68640981,103321966,2020-08-10T18:10:31.000Z,reply,True
1292698840844271616,68640981,94205731,2020-08-10T05:46:35.000Z,reply,True
1291790347287187456,None,None,2020-08-07T17:36:33.000Z,None,None
1291781011404193795,None,None,2020-08-07T16:59:27.000Z,None,None
1295406802272768000,68640981,612473,2020-08-17T17:07:03.000Z,reply,True
1291780471370797057,None,None,2020-08-07T16:57:19.000Z,None,None
1291451058024255490,None,None,2020-08-06T19:08:20.000Z,None,None
1291450764183863298,None,None,2020-08-06T19:07:10.000Z,None,None
1291417228634660864,None,None,2020-08-06T16:53:55.000Z,None,None
1291378734621233154,None,None,2020-08-06T14:20:57.000Z,None,None
1291191559938027521,68640981,25073877,2020-08-06T01:57:11.000Z,reply,False
1291073569418485760,68640981,1232087194820476928,2020-08-05T18:08:20.000Z,retweet,False
1291063710799151104,68640981,26808497,2020-08-05T17:29:10.000Z,reply,True
1291048859980849157,68640981,15816595,2020-08-05T16:30:09.000Z,reply,True
1291026746117173255,None,None,2020-08-05T15:02:17.000Z,None,None
1290740275615166464,68640981,25073877,2020-08-04T20:03:57.000Z,reply,False
1290734572607549442,68640981,3885921793,2020-08-04T19:41:17.000Z,reply,False
1290733618315362308,68640981,96418830,2020-08-04T19:37:29.000Z,reply,False
1290733000041390081,None,None,2020-08-04T19:35:02.000Z,None,None
1291579767716630530,None,None,2020-08-07T03:39:47.000Z,None,None
1295481145862356993,68640981,25073877,2020-08-17T22:02:28.000Z,reply,False
1295490603183218690,68640981,22001575,2020-08-17T22:40:03.000Z,retweet,False
1295520044542132225,68640981,45372145,2020-08-18T00:37:02.000Z,reply,False
1310363591187591168,68640981,3386098660,2020-09-27T23:40:00.000Z,reply,False
1309494470774226944,68640981,878247600096509952,2020-09-25T14:06:25.000Z,reply,True
1303004468393521154,None,None,2020-09-07T16:17:28.000Z,None,None
1302352783295700992,None,None,2020-09-05T21:07:54.000Z,None,None
