id,url_id,user_id,created_at,type,is_mention
1248771541631893504,None,None,2020-04-11T00:35:11.000Z,None,None
1248970383518248960,None,None,2020-04-11T13:45:18.000Z,None,None
1248970410126970880,None,None,2020-04-11T13:45:25.000Z,None,None
1248971368210804741,None,None,2020-04-11T13:49:13.000Z,None,None
1248971408581038080,38782653,1210659961518350336,2020-04-11T13:49:23.000Z,retweet,False
1248971973465702400,None,None,2020-04-11T13:51:37.000Z,None,None
1248972468758491136,38775351,1965291577,2020-04-11T13:53:35.000Z,retweet,False
1248972563193225218,38775351,742202377130893312,2020-04-11T13:53:58.000Z,quote,False
1248972670424813573,38775351,1965291577,2020-04-11T13:54:24.000Z,quote,False
1248972855343185920,None,None,2020-04-11T13:55:08.000Z,None,None
1248973013493657605,None,None,2020-04-11T13:55:45.000Z,None,None
1248973417447112706,38775351,1047862802751377408,2020-04-11T13:57:22.000Z,retweet,False
1248974513091620864,None,None,2020-04-11T14:01:43.000Z,None,None
1248970312236052481,None,None,2020-04-11T13:45:01.000Z,None,None
1248974952360968192,None,None,2020-04-11T14:03:28.000Z,None,None
1248976015881170945,38775351,83057017,2020-04-11T14:07:41.000Z,quote,False
1248976223381991426,None,None,2020-04-11T14:08:31.000Z,None,None
1248976603570454530,38775351,15293839,2020-04-11T14:10:01.000Z,retweet,False
1248977253238595586,None,None,2020-04-11T14:12:36.000Z,None,None
1248978880305803265,38775351,1205477446319005698,2020-04-11T14:19:04.000Z,retweet,False
1248979044252729345,None,None,2020-04-11T14:19:43.000Z,None,None
1248979957058916352,None,None,2020-04-11T14:23:21.000Z,None,None
1248980040571932672,38775351,957786358852063233,2020-04-11T14:23:41.000Z,quote,False
1248980514058293248,None,None,2020-04-11T14:25:34.000Z,None,None
1248980985850540033,None,None,2020-04-11T14:27:26.000Z,None,None
1248981038992408577,38775351,217639183,2020-04-11T14:27:39.000Z,retweet,False
1248981163642847233,None,None,2020-04-11T14:28:09.000Z,None,None
1248975434018172928,38775351,748728450635051008,2020-04-11T14:05:22.000Z,retweet,False
1248970166861471745,38782653,538591804,2020-04-11T13:44:27.000Z,retweet,False
1248969269100060674,None,None,2020-04-11T13:40:53.000Z,None,None
