id,screen_name
19432346,IsraelNewsLinks
2361224263,DailySignal
1003363349831315456,TDL_Coop
19995456,missbnana
1001196553611169792,MatthewMaryland
25073877,realDonaldTrump
1242424558717673474,Barb_DelcoPa
19479725,CovfefeKatie
1215651675567869958,PatriotAvg
963223121363861504,RobAnderson2018
1088178809063596045,IdReallyRather1
1026543613331873793,GuerrillaJenica
1023295938608197638,voladdicted
788807066,DisneyFamJam
353890966,timburchett
1156293539699077120,lynn_sacco_
3194487422,Titans_Preds_
993289058314014720,ScottImmordino
3899412072,klintorious95
24358775,sdanielm
2467791,washingtonpost
397545273,realJeffreyLord
2283744097,EMERALDberryJDR
822805025743314946,LSchneerer
1924886156,GMAbigail1
18122032,SupeDaddy
1114147573344948225,Themaskedaveng8
912764918,EnoughYulish
349684816,Justice4GenFlyn
1258731184001032192,StormReckoning
44212054,cindiew
1258871254091812865,sarah_weikle
1156706181248880640,DavidMa52395713
28569011,KLDUDE
51528844,sal72951
1011708602392997888,mike71914654
840588253011038209,NPesato
932009862028058625,RLVox
1191720064963272706,CharleneLafitte
35138346,JerrodHam
1198480681942372353,DataRook
221788983,JonasBlane
264361128,Liz_Wheeler
14893345,yoyoel
1182115108345929728,AprilNovak6
1105882380672237568,ivdoll1
1032779300892749824,CodyMax14
29501253,RepAdamSchiff
4899465914,Mhdude1Mhdude1
705097012736200704,Margare04323327
483478741,outpost226
1029918104178970625,JakeDenver6
820454758288912387,Jrap105
1149353412,Ozetty
795509008161337344,jay_hoos
18228178,KOINNews
250188760,RonWyden
16798764,thebulletin
2909439451,stevens_wd
2870844593,YourServiceYW
1215663714990354432,I_C_I_Rt
1228039433464664064,Truthaboutwcor1
3986982554,hurhf1964
1110533348533755906,pattijo35
888766369180688384,TrueOregon
1226279931048538113,FellerDick
29201047,SenJeffMerkley
816822685032398848,RFSegovia63
785124326588555266,kyrose87
911744070896283649,tena174
1541731422,GaryjJeffrey
1161844950985629697,Viktorn90256009
740742994391797760,ATrueLiberal
17994536,KATUNews
1017517703014346753,DFADCoalition
3988483934,tweetheart2020
969035588174163968,mymollycrow
15764644,SpeakerPelosi
18956073,dcexaminer
22044727,SenAmyKlobuchar
15324851,ChrisCoons
107288394,SaveTheseDogs
1258982389193326592,RememberTheAla1
3331503105,FlynnWingate
3310061541,thejtlewis
11347122,GavinNewsom
1339835893,HillaryClinton
707246777515245572,RealVinnieJames
255618153,Sano2h8
1083258701702549504,Oregonpatriot3
838463971417968640,EllenBridle
771232429243719680,Exister0303
260357559,therobman7
1214320115346530306,NorthCal3
50139846,grrrlwatch
829987451401809921,justinspicer_
1175958847850070016,realpdiggidy
1051646042,heitmeyernancy
19211550,gatewaypundit
1233510418905272322,Huge82246957
410785805,MsSeaGypsy
882773790,IndependentFlaq
1239006676432412672,Mr_Twister6
3023272478,OregonGovBrown
367299572,PeteytheChi
16410158,Oregon_birds
374443850,Arevico
771564434,vvbasvv
256654822,superjan
1109798408682901504,Gezond_Verstand
37566401,TouchstoneAcres
2836421,MSNBC
1228439181833187328,DETNOM4D
1045329788095746049,3dPrintingFool
20071488,zerah
951640615544074240,lepke2112
1496972528,diazmr7
25675732,AntsInOK
1204556083823407104,Larry_today
13850422,CNNPolitics
1197490727850250241,Copyleft15
1260779306008997888,NmQanon
1466308608,LegalBeagle1215
1049586465477410816,JamesB_65
1240255679375511554,newsmedialies1
113061485,speechboy71
27054977,bkmc59
277868767,IamMonicaRae
30266529,InAbsentia9
831044722177224706,LauraHa69544517
1095169548607578112,Ida42084522
976107236270383105,James_Steiner_V
63996778,joegooding
7693362,lucasd
16523905,robbystarbuck
1283650616015720448,yourmom18391496
107303366,luckynosh
974365157131403264,bobdabuilder142
28785486,ABC
1246502918,Martian_5
1143762104,politstrip
360292046,mauflang
392832288,RafJacob
1244390729776013315,JojinxNy
170699708,weijia
1290741898945191950,Shellbe71822534
2930137910,dalalondon
50769180,IngrahamAngle
762932101,MatthewJshow
2185554632,SemperArgentum
3622368202,JohnFetterman
25101931,CatLadyAnn
879510410495500289,DGB0310
831658355798138882,TrnNews007
373975228,ml8_ml8
3024184390,GHiorth
2356099850,chrstphrblr
881228424290983936,Alwaysblue4ever
166751745,RyanAFournier
19026682,EverydayAPatri8
450941680,ThisWeekABC
415563839,Dcstewart8
88063821,ConservJean
798232751354691584,Dracalous
792858787430273024,CATHYFORRIGHTS
764062420402929665,tbkingpin
249302577,takethepith
237610469,MotownDR
18824442,dburbach
2805576627,StutzmanTribe
818927131883356161,PressSec
783214,Twitter
810593802075471872,Coolwiffit
917972406198775808,604_3237
827581247174148098,SylviaAdamss
1176728376792555521,DiscoTempoJazz
41833034,zinkzombee
19695929,NickDiPaolo
785902212480315392,commonsensejan
1043185714437992449,catturd2
973503684,Eden_Beach
59541382,Wordwaryor
1626883759,ideaobsessed
33235771,MiaFarrow
1248059680317935617,heartrnb1
813286,BarackObama
1246805539293728769,KilgoreBergeron
51781119,JessicaHuseman
11744152,yashar
