id,screen_name
529977327,jwla56
39308549,DailyCaller
1283019726386495488,WiSdomStrong216
815622809477120000,ewok00410176
19510609,_M_Patriot_NC
1156585712134889472,tnolwene
1286818366468919296,tuc00s
378347950,patriotic_view
1038746610,Becca2557
2809753898,Paulie_Z_2130
50029551,GarCasey
28197619,ICouldSewDoThat
359783677,ThAlMeArCrEq
224834462,Judi_Flynn2
233759904,cchowland007
861597384,MamabearBeth
877215457509605376,scoripowarrior
251754138,URTheBank
218663935,robert_dunaway
1286699517644099585,GregMar68775101
2452017685,moonie5353gmail
881018405481988096,Politisourced
320919057,MetcalfeMegan
726236936038440960,areeneenA
985466236606787584,ILoveAmerica81
850778900040777728,glad_im_woke
2692408188,tellsit23
1209158803863883782,GailStroup2
961701939170938881,LindaRumble5
1313740867086282752,GovWolfHatesUs
1928919644,gabbyflores76
1269064675959988224,RockatanskyThe
1282434739056472064,debdotark1
1690076502,carolwi07719284
4871789453,Mspirite
863903324,patriotcjd
910117632359223296,CandyGirlCLW
52857492,imanayna
105328615,MAGA1AWAKE
703727339658555392,TaraObri
46674186,NorvR
1316678659198144531,steve82644
1248300484353540100,GCheez13
1146622958309449729,Ninja_StuntZ
43904530,wxbywilliams
855984472487075840,popy_panayotou
362555885,iSteveGooch
1090059595148455936,jjp2263
420502656,lawdawgseven
55748114,myprecious310
173242630,utopianindigent
1676176710,fusjws9
878101341326987268,TheRealHojazz
3124301691,janicepoirier61
314428413,Mcdonald92Ryan
63306557,GearCogOfficial
1189358003713138689,JeffSmith052965
16179166,NCshopgirl
721145495696056320,jjhicret
14881016,tfraymond
1312018752813379590,TLeowife
18309303,parkerwon
3837314963,lady_pilgrim
708836944029941760,ClareIN_CALI
3299586093,TyceAPatt
1286612012244426752,Justme29830113
833682436311699456,RedSoozy
1263571773724868613,are_washington
1280187183052337153,Lightnin17
1277770655384113153,RadicalCaution
1225452987319037953,Don_tliveonmars
698708645299798016,LeeB8585
292174359,AlVader
95031778,REESP74
1266193668152721409,johndoe9114
1967288077,KLooten
217098564,roswellstalkfm
3587367374,eleanormurano
1270471638585311232,Tatyana29824001
1172777426872455174,LoriAnn27644037
828862867,DanaBoos3
1312536154546352128,sumtingwong411
70860468,1artniece2
816262272,lrboos
809206350257487874,garykiser_
830998474187497472,markofthemouse
1294998778622218240,EB10005116
3589259611,JeepmedicBjorn
86832980,Julkirk
214079203,missyens
1313908667381669889,MsDesig35669191
1120143312931868673,JAMS45226427
1279788812164452353,vuka_ilic
874054373327896576,BlackIrisTW
782435711660138498,PatriciaSCrens1
1308861208192331777,JeanTella1
1193511058134228999,FormhalsPaula
962085678342291456,BeNic444
57529994,MooreHomes1
1314183694794608646,OriginalConsti1
1293564512713543682,RPatriotsarmy
4030957213,kaysue16
828115075466539008,TommyMcVegas
1281659152511770624,Americana801
1302501625328590850,ACH13975804
952342464685223936,BarbAnd49536936
618645747,Sahunt8
2284399146,ladykerilynn
3479341937,wewentwadingin1
934908046924492800,terryga72484662
794403056,KymBrown3
1317514777539891201,BobWhit57986764
64903369,CealFishie
1257231083302617088,CarolGa72053562
783482191535898624,label9940
38447140,DEFoster
814666457552474112,2087KMA
1196251031761494016,kevin51541
742081031067607041,Carolynyadayada
1285335944346861568,OlivesWeezy
716167495,MXDforever
1086390912035389441,heflin_roger
1164705888323743744,Gabriel62891132
1295280754532978688,CJack70
1211217149936537601,Christine032407
108807147,howy333
2278348194,jmc14750
1146049768537432065,JoeThom33380488
586820058,SamYaffe1
1276306414873559041,eatshitcommies
821090221718650880,CncTennessee
1306428012649418752,GOPRetweeter
356837905,MeganSmiles
66063297,timohra
391280106,luvdapats
838078999725146112,bsocal_xxx
1215113928952311808,difi50035119
4822039626,JoanneTarpon07
77955407,MOOSEMUFFINS
1202136605663719424,DailyCaller_JPN
261032908,Lvstarlet64
913517954,cssueta
824715497618997253,xiquesx2
1055238310409502720,helloits_Adele
115400791,orlandomicki
3377277731,Jamal_Engel
1256227798471061506,JoyeStewart15
1257703855497916428,MORNING1511
1281021326636048388,Unitedl776
1266126233223520257,AssetVindicta
1313017437835714561,Phillip11199813
25811852,BesQpin
1016741769931706368,Dabuzzsaw
1269469249959067649,BrodyCOConnell1
2590165561,misdmeanormom
216213655,saylorgirl7
826905893769916417,AnythingGoes999
1198461743875416064,PatriotTrump77
1317573619,MikeMq1
1177882866841264128,ta78774171_ta
407423699,Drewman1990
513087375,SandFostcat
923156950430470144,lifestooshort50
1269371550953803776,DavilleDawg
1193207737624059904,JamesKJRK16
1955152422,thedeplorablian
825882762187984896,Lovely6rl6
414794763,Adamo55f
600159783,KentMinnette
1306677965657341953,Doot30975921
632538090,rickytwalsh
1300094252874162181,GAsandwich
1227603370380120064,viettha00118981
776378964,DonnaD1301
311853421,bjbarbeemomof7
3029014843,Lady_RBF
239100445,Goon24
921268795922157568,TinFoilKazuya
1258465515850227712,Majestic691
1313938196183490560,MrSmith79301950
2253787674,chattycathy317
827221434980253696,CingoMarc
1285264946155184132,CherylRGilmer1
34824846,clantro
1152646045647724549,donald_truimph
169822438,cnaka90503
1222613416537468935,Joanne08617285
1258570362494705666,Debbieklett
2831983706,Marykeystone
2660518267,debtcob
1160917535254089730,layersofbs
28555034,kat_456
635639298,heymikey80
930244136,Mightymouth5413
4633341752,4DeMeeee
754694549704888320,1234potterys1
730595499703717888,jamesricharthor
796762154833743872,Vickylancaste10
1230712225939128320,rhec1974
1066610460105957379,Charlie63038861
936391591245352960,gabbie_goose
1244377014896693248,Rena24714285
1079211960158339072,StacyG21586226
2932650620,duckster46
338969930,JDStunda
1250607507795595264,SabreThreeAlfa
4498529961,AAltheguy
1160391391286968320,BillWan81895047
1089009923986518018,YinYang18175500
814630488858103808,suttonklwc
1202915049582530560,RobertDutcher14
775698768788348929,lcridgeway58
2349823937,therthonjackon
395653854,ShaunaWoodall
916802798603431936,devine_ze
535904416,janeanderson54
40854194,Diamondsinoil
65514206,Inge918
811623080556687360,tammanntam
18204604,MLAS
373033271,Wil_Johnson1
806631776944799745,KroppohcDebbie
1033807576918634496,JaneEat40045260
827354907497885701,Maddie412412
1223080221441695744,cvbnm2342
1273416957560225793,IntrovertDrunk
1311333442257379331,TheoNeto18
1298615514219057152,SidVici38613907
43778469,NCnote
1221496475433046017,Paul55629824
780492329195110400,upcyclealleykat
46705928,FAMDOC7
1282803916950757376,P75Jeff
529816461,roxydoxy1527
64932923,Erikajakins
325800477,Leomateyberry
1703464596,Poltemps
1006355652833357824,Kim32221694
1229132753926533122,Guy2020Canadian
1290678685469728774,mokami1
763148537341304832,reiley_nicholas
1314684387737260033,PK_atti_rall
167303612,421troy
385143044,im_Joe_Nasty
1185656553354850305,facekween1
962355319195267072,Nephandus
54086590,QuinnBx
553165888,SpShell
984783782107590656,ComeySUX
73048654,sart48
1311145810667745281,LudicrousHilar1
51528844,sal72951
2847705307,hrod112
2165680855,proudmama_5
759430510204424192,christas_cheryl
2409086762,deb35d
52070270,SavannahGuthrie
4230787578,ThomLillyLayne
885749701,rick_rrowland
