id,screen_name
828390809317756929,badluck_jones
457984599,BreitbartNews
1111101951020720128,NGirrard
1239161124903424001,BrendanHorn7
89559652,wtpbn
1024806805078036482,NannaLavender
1170179836251267072,AnonsSynonymous
1217961556174090242,kitty111116
3269306047,kidcampbell7111
878319270987313152,AYoungWarthog
1026555498269691906,WOW61106184
2829196009,TrumpCat04
1204510465017159682,BentHills
1537364828,hankentwhistle
74841347,InGodIDoTrust
2842753576,WolfCries
1207701546592587777,evil_fighting
1116864113450344449,MAGAQUEEN7
785283135877545984,dude_america
2321270035,gill_ri
825877290231930881,mikes0562
619309429,nancy41557
26501472,Cantrells17
957244362026635264,AnnKenerson
43870406,Helovedmefirst
1467611456,BeverlyEra1
963738918,spkerr333
1088870410261811201,Chuck12551232
829346312076156928,Tazmajick
870014358,PamSimson
759019843521683457,deepelych
3983196635,elizabehsotner
145285683,EECC506
799609981121138690,Oma8612
295223669,baron1019
703372083007463424,Jo_LuciaLuciano
558124219,weeki1
817449848559386626,RichLimato1
2734066113,clayton902101
747446319707467776,JaneSki234
347857801,mosbargerb
3241733347,devlin505
2225515496,silverkait
726756098,jerri_wolf
1008837930570244097,MacdonaldSister
463296635,Def18436572
1192871201108103168,CDW83828995
987305930193866752,maureenlpere
1244222769933451264,JudithAnn337
1239002949184962560,LionMagaman
751941476196687872,ElleTalbert
801298237613375489,claudefunston
811288097115803648,DianaLovesTrump
826197045920690177,MARILYN19556
42020850,dmaj1
1090674045643882501,RiversLittle
4456348512,Exasperated5
819394386710630400,Willowinski
1025544300694839296,Lynn73136553
1454705653,sandraPRcolon
2165757343,2EWO2
1575334081,KTurnerfamily1
1166818961461317633,jerryh98864009
237588942,mrscahoona
1692342451,DannyStricklan7
830453043028250625,mitmcpherson1
24369345,cc125
1254442145555021827,Elf6Naughty
30349866,gatorman9611
863108198,FedUpNation
845997559160168448,SharalynMitche1
1090906268,LisaFedUp2
1220790444348428288,Michell24067266
703727339658555392,TaraObri
2465019278,TDomanoski
1213540733975588865,JazzyJo92848567
902236410983452674,snoopywood11
840820054514106368,mrstthomps63
1163082732286689280,MackTweets_445
911903904836833280,Gigiconnik1
553668770,MILTONESPINOZAF
781504235296940032,MichaelTwicz52
957613142158315520,man_alive45
709870614215962624,tjscott1670
932727571564957696,DennisGaus1
1393090496,RubyBelvin
1177032738844504064,row45755729
1694600448,derry300
107210351,amymitchll
574048684,Gerry_M_B
261749735,steph93065
80403579,NARNfan
1379501748,ophidianpilot
862305381330149376,flyingdon1
1106956909356220417,noelwaynesteven
970400532178194432,CarolBeth99
717489755760508928,Nnjjeff1
1239408132817903616,HandsXrp
817830699004665858,ky_ralph
1219789622441664512,janedav44029871
4872703431,ronmiller783
242543964,Lewpeace
18894926,FeeCollins50
11347122,GavinNewsom
