id,url_id,user_id,created_at,type,is_mention
1277610720478277636,None,None,2020-06-29T14:31:47.000Z,None,None
1289951606230769664,60206398,1213836412706942977,2020-08-02T15:50:03.000Z,retweet,False
1289951596928008194,60206398,1080586433088258048,2020-08-02T15:50:01.000Z,quote,True
1289949452577333250,60206398,1234509904792125441,2020-08-02T15:41:30.000Z,retweet,False
1289948894898434048,60206398,495654029,2020-08-02T15:39:17.000Z,retweet,False
1289947338803425281,60206398,1246931409387872257,2020-08-02T15:33:06.000Z,quote,False
1289945487651430400,60206398,247590046,2020-08-02T15:25:44.000Z,retweet,False
1289941112442908672,60206398,1241177892266086400,2020-08-02T15:08:21.000Z,retweet,False
1289941095237943298,60206398,1000410142565859328,2020-08-02T15:08:17.000Z,retweet,False
1289932969759580160,60206398,3013826282,2020-08-02T14:36:00.000Z,retweet,False
1289952790660358145,60206398,88712568,2020-08-02T15:54:46.000Z,retweet,False
1289929104343457794,60206398,1220472740,2020-08-02T14:20:38.000Z,retweet,False
1289928653753716740,60206398,1033884138,2020-08-02T14:18:51.000Z,retweet,False
1289927666313773057,60206398,1017973196325351424,2020-08-02T14:14:56.000Z,retweet,False
1289926470928756739,60206398,874665967,2020-08-02T14:10:11.000Z,quote,False
1289926396425322496,60206398,865787525780066304,2020-08-02T14:09:53.000Z,retweet,False
1289925609959731201,60206398,1215777713916710913,2020-08-02T14:06:45.000Z,retweet,False
1289924714819772418,60206398,774099067349573632,2020-08-02T14:03:12.000Z,retweet,False
1289923637261172741,60206398,312493840,2020-08-02T13:58:55.000Z,retweet,False
1289923577760776192,60206398,1105608825242075137,2020-08-02T13:58:41.000Z,retweet,False
1289923102281879556,60206398,1264805480481927168,2020-08-02T13:56:47.000Z,retweet,False
1289928823048294401,60206398,848527946134540288,2020-08-02T14:19:31.000Z,retweet,False
1289920851731611648,60206398,4227635364,2020-08-02T13:47:51.000Z,retweet,False
1289954995492724737,60206398,24311898,2020-08-02T16:03:31.000Z,retweet,False
1289963698010955777,60206398,2729828360,2020-08-02T16:38:06.000Z,retweet,False
1292106942815453192,60181930,19558732,2020-08-08T14:34:36.000Z,reply,False
1291976925578051584,60181930,1239757330037669888,2020-08-08T05:57:57.000Z,reply,False
1291974887121096706,60181930,945721068685213696,2020-08-08T05:49:51.000Z,reply,False
1291974775196102657,60181930,45732608,2020-08-08T05:49:24.000Z,reply,False
1291381498470379521,60181930,1213520440989077504,2020-08-06T14:31:56.000Z,retweet,False
1291380720515121154,60181930,939091,2020-08-06T14:28:51.000Z,reply,True
1290652451775938560,60206398,3291617988,2020-08-04T14:14:58.000Z,retweet,False
1290651468807188481,60206398,3291617988,2020-08-04T14:11:03.000Z,retweet,False
1290651369813270528,60206398,3291617988,2020-08-04T14:10:40.000Z,retweet,False
1289961155369275393,60206398,766732875324588032,2020-08-02T16:28:00.000Z,retweet,False
1290333595140317187,60181930,1339835893,2020-08-03T17:07:56.000Z,reply,False
1290317309681205251,60181930,2353605901,2020-08-03T16:03:14.000Z,reply,True
1290268372639219712,60181930,2198957340,2020-08-03T12:48:46.000Z,reply,True
1290154936123027456,60206398,1263526424146829312,2020-08-03T05:18:01.000Z,retweet,False
1290153933332189184,60206398,98259361,2020-08-03T05:14:02.000Z,retweet,False
1290132684950257670,60206398,1270499558758346753,2020-08-03T03:49:36.000Z,retweet,False
1290073009558974464,60206398,2442811902,2020-08-02T23:52:28.000Z,retweet,False
1290004869336768513,60206398,1265881221030195204,2020-08-02T19:21:42.000Z,retweet,False
1289971017859776512,60206398,113676558,2020-08-02T17:07:11.000Z,retweet,False
1289966244301479937,60181930,1084375028,2020-08-02T16:48:13.000Z,reply,True
1290333242109779968,60181930,1080188052365029376,2020-08-03T17:06:32.000Z,reply,True
1292115119107788800,60181930,1181528211001401347,2020-08-08T15:07:05.000Z,reply,True
1289919033047998464,60206398,28614633,2020-08-02T13:40:37.000Z,retweet,False
1289917899646410752,60206398,1127961179945676800,2020-08-02T13:36:07.000Z,retweet,False
1289889222267084801,60206398,818234424034619392,2020-08-02T11:42:10.000Z,retweet,False
1289886995779448834,60206398,822578860491505665,2020-08-02T11:33:19.000Z,retweet,False
1289885022334275585,60206398,750496254,2020-08-02T11:25:28.000Z,retweet,False
1289882877241376770,60206398,22630463,2020-08-02T11:16:57.000Z,retweet,False
1289882662488821761,60206398,1269375615507083265,2020-08-02T11:16:06.000Z,retweet,False
1289877887990894592,60206398,873214837869891584,2020-08-02T10:57:07.000Z,retweet,False
1289877119615418368,60206398,879848981232107520,2020-08-02T10:54:04.000Z,retweet,False
1289770109301489664,60206398,1053781348442234881,2020-08-02T03:48:51.000Z,retweet,False
1289727948379918336,60206398,2162562761,2020-08-02T01:01:19.000Z,retweet,False
1289890604692856833,60206398,373946754,2020-08-02T11:47:39.000Z,retweet,False
1289669911518670848,60181930,3066009243,2020-08-01T21:10:42.000Z,retweet,False
1289668090477740034,60181930,1107863115721408512,2020-08-01T21:03:28.000Z,retweet,False
1289667605440077824,60181930,927727055277395968,2020-08-01T21:01:32.000Z,retweet,False
1289667426221613056,60181930,1276360201579331586,2020-08-01T21:00:49.000Z,retweet,False
1289667040538763265,60181930,2804044016,2020-08-01T20:59:17.000Z,retweet,False
1289666962105044998,None,None,2020-08-01T20:58:59.000Z,None,None
1289625360619847681,60206398,1276875771496280064,2020-08-01T18:13:40.000Z,retweet,False
1289596942603784192,60206398,798223411503894528,2020-08-01T16:20:45.000Z,retweet,False
1289594027830964224,60206398,799055052,2020-08-01T16:09:10.000Z,retweet,False
1289573836996960256,60206398,722508677488324608,2020-08-01T14:48:56.000Z,quote,False
1289668350482685952,60181930,313719442,2020-08-01T21:04:30.000Z,retweet,False
1289918339511287819,60206398,525712704,2020-08-02T13:37:52.000Z,retweet,False
1289910686747774978,60206398,1086402980495134720,2020-08-02T13:07:27.000Z,retweet,False
1289911051597815808,60206398,936858992,2020-08-02T13:08:54.000Z,retweet,False
1289917894353068032,60206398,1108912539365265408,2020-08-02T13:36:06.000Z,retweet,False
1289917461102358528,60206398,1220732863576002561,2020-08-02T13:34:22.000Z,retweet,False
1289916693121179649,60206398,1267474660008112129,2020-08-02T13:31:19.000Z,retweet,False
1289914962656129025,60206398,1617788924,2020-08-02T13:24:27.000Z,retweet,False
1289914647793954823,60206398,37541525,2020-08-02T13:23:12.000Z,retweet,False
1289914246889971713,60206398,342243258,2020-08-02T13:21:36.000Z,retweet,False
1289913650069659649,60206398,1151107684990668805,2020-08-02T13:19:14.000Z,retweet,False
1289913535275900928,60206398,1001772599708446720,2020-08-02T13:18:46.000Z,quote,False
1289913314038943749,60206398,1097216331659776000,2020-08-02T13:17:54.000Z,retweet,False
1289910955837538307,60206398,1245857602765979650,2020-08-02T13:08:31.000Z,retweet,False
1289912905660379136,60206398,891814111788625920,2020-08-02T13:16:16.000Z,retweet,False
1289912519579045888,60206398,744788424431808512,2020-08-02T13:14:44.000Z,retweet,False
1289912409918828544,60206398,735645094053707776,2020-08-02T13:14:18.000Z,retweet,False
1289911835945246721,60206398,1087856052635402240,2020-08-02T13:12:01.000Z,retweet,False
1289911628436082689,60206398,1124452148840845314,2020-08-02T13:11:12.000Z,retweet,False
1289911439549841409,60206398,1240781160273391616,2020-08-02T13:10:27.000Z,retweet,False
1289911416921587712,60206398,943993907968344064,2020-08-02T13:10:21.000Z,retweet,False
1289911243994611713,60206398,835896083041644545,2020-08-02T13:09:40.000Z,retweet,False
1289911121906823168,60206398,770472700544421888,2020-08-02T13:09:11.000Z,retweet,False
1289911082266419205,60206398,16320885,2020-08-02T13:09:02.000Z,retweet,False
1289912673560219648,60206398,297689850,2020-08-02T13:15:21.000Z,retweet,False
1289568865194659846,60206398,1710064788,2020-08-01T14:29:11.000Z,retweet,False
1292304461071884288,60181930,1082334352711790593,2020-08-09T03:39:28.000Z,reply,False
1292325830866108417,60181930,731938636644663296,2020-08-09T05:04:22.000Z,reply,False
1317158453693984768,60181930,16972715,2020-10-16T17:40:21.000Z,reply,True
1316818082028023808,60181930,21669021,2020-10-15T19:07:50.000Z,reply,False
1315760046622597120,60181930,25073877,2020-10-12T21:03:35.000Z,reply,True
1315682725693739014,60181930,10572052,2020-10-12T15:56:20.000Z,reply,True
1312839885242413056,None,None,2020-10-04T19:39:54.000Z,None,None
1312794098923864064,60181930,126452478,2020-10-04T16:37:58.000Z,reply,True
1312669293834768384,None,None,2020-10-04T08:22:02.000Z,None,None
1311841933745037312,60181930,1303523106317836289,2020-10-02T01:34:24.000Z,reply,True
1310674843931684864,None,None,2020-09-28T20:16:48.000Z,None,None
1317734843443253248,60206398,1251814749563691010,2020-10-18T07:50:43.000Z,retweet,False
1310584145400262656,60181930,3530404094,2020-09-28T14:16:24.000Z,reply,False
1310568758952570880,None,None,2020-09-28T13:15:15.000Z,None,None
1309596028304158720,60181930,52577317,2020-09-25T20:49:58.000Z,reply,False
1309578943813398528,None,None,2020-09-25T19:42:05.000Z,None,None
1309577776303755264,None,None,2020-09-25T19:37:27.000Z,None,None
1309163210386206720,60181930,1119347638896250880,2020-09-24T16:10:07.000Z,reply,False
1308615555109265408,60181930,1084375028,2020-09-23T03:53:55.000Z,reply,True
1308181906895204353,60181930,17629860,2020-09-21T23:10:46.000Z,reply,True
1308145892747366401,60181930,2861155989,2020-09-21T20:47:39.000Z,reply,True
1307837272616820736,60229776,18812572,2020-09-21T00:21:18.000Z,reply,True
1310570246244368385,60181930,772228162122022912,2020-09-28T13:21:10.000Z,retweet,False
1307592787731324928,60181930,49563217,2020-09-20T08:09:49.000Z,retweet,False
1320793956393824256,60181930,2702394775,2020-10-26T18:26:33.000Z,reply,False
1322021999250690050,60181930,21294331,2020-10-30T03:46:21.000Z,reply,True
1328397687956275201,60181930,926490750438727680,2020-11-16T18:01:03.000Z,retweet,False
1328396880225693696,None,None,2020-11-16T17:57:51.000Z,None,None
1326238805930684416,60181930,3321310102,2020-11-10T19:02:26.000Z,quote,False
1326214877451612160,60181930,477989254,2020-11-10T17:27:21.000Z,retweet,False
1326214659259559937,60181930,1229546094951985152,2020-11-10T17:26:29.000Z,retweet,False
1326212899195543553,60181930,932455414943309824,2020-11-10T17:19:29.000Z,retweet,False
1326212646232858625,60181930,27029512,2020-11-10T17:18:29.000Z,retweet,False
1326211302214217728,60181930,807335876317609984,2020-11-10T17:13:08.000Z,retweet,False
1326210477056172038,60181930,86343076,2020-11-10T17:09:52.000Z,retweet,False
1322011755493535748,60181930,1303094400063549440,2020-10-30T03:05:38.000Z,reply,True
1326210031298224132,None,None,2020-11-10T17:08:05.000Z,None,None
1325109395424993283,None,None,2020-11-07T16:14:33.000Z,None,None
1324905616922439681,60181930,22771961,2020-11-07T02:44:49.000Z,reply,False
1324764910438371329,60181930,1203451969,2020-11-06T17:25:42.000Z,reply,False
1324477391436189696,None,None,2020-11-05T22:23:12.000Z,None,None
1324369373566521348,60181930,435449437,2020-11-05T15:13:58.000Z,retweet,False
1324364954267504641,None,None,2020-11-05T14:56:25.000Z,None,None
1324364789653667845,None,None,2020-11-05T14:55:46.000Z,None,None
1324331483515875328,60181930,816131319033950208,2020-11-05T12:43:25.000Z,reply,False
1322030792005005312,60181930,1224808458605563904,2020-10-30T04:21:17.000Z,reply,True
1326194259897311232,None,None,2020-11-10T16:05:25.000Z,None,None
1292308614024175618,60206398,415624238,2020-08-09T03:55:58.000Z,retweet,False
1307592524782014464,60181930,2836421,2020-09-20T08:08:46.000Z,reply,False
1307369778110246913,60181930,1088096065558102017,2020-09-19T17:23:39.000Z,reply,False
1295711935523172353,60181930,1271628038518734860,2020-08-18T13:19:33.000Z,reply,True
1295656904576753666,60181930,14173315,2020-08-18T09:40:52.000Z,reply,False
1295520355226968064,None,None,2020-08-18T00:38:16.000Z,None,None
1295072107039162371,60181930,942904867424698371,2020-08-16T18:57:06.000Z,quote,False
1295070765159784448,60181930,942904867424698371,2020-08-16T18:51:46.000Z,quote,False
1294806339638697984,60181930,366681721,2020-08-16T01:21:02.000Z,reply,False
1294685921451925504,60181930,1009577803304656896,2020-08-15T17:22:32.000Z,reply,True
1294390889603883008,60181930,1033484908214267905,2020-08-14T21:50:11.000Z,reply,True
