id,url_id,user_id,created_at,type,is_mention
1256044561065009163,None,None,2020-05-01T02:15:34.000Z,None,None
1256112380460892162,44478017,1238061986031833089,2020-05-01T06:45:03.000Z,retweet,False
1256109722031345665,44478017,79181705,2020-05-01T06:34:29.000Z,retweet,False
1256107991780282368,44478017,836768201514037253,2020-05-01T06:27:37.000Z,retweet,False
1256107852789415937,44478017,15416371,2020-05-01T06:27:04.000Z,retweet,False
1256103526922665984,44478017,1000207164,2020-05-01T06:09:52.000Z,retweet,False
1256103035874369536,44478017,345182545,2020-05-01T06:07:55.000Z,retweet,False
1256102989686665216,44478017,745833618874970112,2020-05-01T06:07:44.000Z,retweet,False
1256099713855569924,44478017,90519221,2020-05-01T05:54:43.000Z,retweet,False
1256098538574024704,44478017,237606548,2020-05-01T05:50:03.000Z,retweet,False
1256097695086845952,44478017,1115076362677547008,2020-05-01T05:46:42.000Z,retweet,False
1256097594339659778,44478017,1247385654411046912,2020-05-01T05:46:18.000Z,retweet,False
1256096868158726149,44478017,156306739,2020-05-01T05:43:25.000Z,retweet,False
1256095914894094337,44478017,79632517,2020-05-01T05:39:37.000Z,retweet,False
1256093940807168000,None,None,2020-05-01T05:31:47.000Z,None,None
1256092238322503681,44478017,892259742,2020-05-01T05:25:01.000Z,retweet,False
1256090184552271877,44478017,215837922,2020-05-01T05:16:51.000Z,retweet,False
1256090145486340102,44478017,883331438946463744,2020-05-01T05:16:42.000Z,retweet,False
1256115945585561600,44478017,15974675,2020-05-01T06:59:13.000Z,retweet,False
1256116623989108736,None,None,2020-05-01T07:01:55.000Z,None,None
1256117326488969216,None,None,2020-05-01T07:04:42.000Z,None,None
1256135456833638401,44478017,484297369,2020-05-01T08:16:45.000Z,retweet,False
1256215024177156096,None,None,2020-05-01T13:32:55.000Z,None,None
1256212531846275074,None,None,2020-05-01T13:23:01.000Z,None,None
1256211589713342466,44478017,703036305861574657,2020-05-01T13:19:16.000Z,retweet,False
1256177979610337280,44478017,69797436,2020-05-01T11:05:43.000Z,retweet,False
1256177809082335232,44546828,953572258433392640,2020-05-01T11:05:02.000Z,retweet,False
1256176788167852033,None,None,2020-05-01T11:00:59.000Z,None,None
1256174814697533441,44478017,813174916401025026,2020-05-01T10:53:09.000Z,retweet,False
1256172523227680769,44478017,167150267,2020-05-01T10:44:02.000Z,retweet,False
1256089321133600768,44478017,21522564,2020-05-01T05:13:25.000Z,retweet,False
1256172404025499649,44543988,800398566153854976,2020-05-01T10:43:34.000Z,retweet,False
1256160358860943360,None,None,2020-05-01T09:55:42.000Z,None,None
1256152720131665921,44478017,9835042,2020-05-01T09:25:21.000Z,retweet,False
1256146740530593797,44533517,1344022837,2020-05-01T09:01:35.000Z,retweet,False
1256145394284793857,44478017,142631013,2020-05-01T08:56:14.000Z,retweet,False
1256142645732077568,44533517,3168601011,2020-05-01T08:45:19.000Z,retweet,False
1256142499921514496,44533517,25377285,2020-05-01T08:44:44.000Z,retweet,False
1256142222501777409,None,None,2020-05-01T08:43:38.000Z,None,None
1256140277540102144,None,None,2020-05-01T08:35:54.000Z,None,None
1256171736275587074,None,None,2020-05-01T10:40:55.000Z,None,None
1256088468100448258,44478017,985546831005237249,2020-05-01T05:10:02.000Z,retweet,False
1256088173849042945,44478017,2231864912,2020-05-01T05:08:52.000Z,retweet,False
1256086508005519361,44478017,823251836178075648,2020-05-01T05:02:15.000Z,quote,False
1256066891413667840,44478017,785174374978457600,2020-05-01T03:44:18.000Z,retweet,False
