id,title,date_published,url,domain,num_tweets,score,site_type
1075950,Antifa protests may have backfired in liberal Oregon as far-left Democratic governor loses ground,2018-08-02T00:00:00.000Z,https://www.theblaze.com/news/2018/08/24/antifa-protests-may-have-backfired-in-liberal-oregon-as-far-left-democratic-governor-loses-ground/amp?__twitter_impression=true,theblaze.com,40,6.229511261,claim
1055609,Jake Tapper slams Obamas for attending concerts while Democrats are struggling,2018-07-31T01:46:29.000Z,https://www.theblaze.com/news/2018/07/30/jake-tapper-slams-obamas-for-attending-concerts-while-democrats-are-struggling/,theblaze.com,33,6.9492592812,claim
1059574,Poll: 'Dead Heat' in Ohio-12 Special Congressional Election,2018-08-06T20:12:14.000Z,https://www.breitbart.com/big-government/2018/08/06/poll-dead-heat-ohio-12-special-congressional-election/,breitbart.com,32,6.229511261,claim
1056244,Pence Promise: U.S. ‘Will Not Tolerate’ Foreign Interference in Elections,2018-08-01T01:55:20.000Z,https://www.breitbart.com/big-government/2018/07/31/pence-cybersecurity-promise-u-s-will-not-tolerate-foreign-interference-in-elections/,breitbart.com,29,6.6835861206,claim
1054882,Did she say PURGED?! Bette Midler goes full CAPS-LOCK with fangirl tweet after Hillary terrifies #HelloDolly cast,2018-07-29T17:07:38.000Z,https://twitchy.com/samj-3930/2018/07/29/did-she-say-purged-bette-midler-goes-full-caps-lock-with-fangirl-tweet-after-hillary-terrifies-hellodolly-cast/,twitchy.com,26,6.8574147224,claim
1058154,Michael Steele: ‘Swing Voters Are Moving Away from the Trump Circus’,2018-08-03T20:03:02.000Z,https://www.breitbart.com/video/2018/08/03/michael-steele-swing-voters-are-moving-away-from-the-trump-circus/,breitbart.com,21,7.7042555809,claim
1058154,Michael Steele: ‘Swing Voters Are Moving Away from the Trump Circus’,2018-08-03T20:03:02.000Z,https://www.breitbart.com/video/2018/08/03/michael-steele-swing-voters-are-moving-away-from-the-trump-circus/amp/?__twitter_impression=true,breitbart.com,21,6.8574147224,claim
1031509,Gov Cuomo: 'Extremist' NRA 'Have Caused Carnage in this Nation',2018-08-06T15:50:17.000Z,https://www.breitbart.com/video/2018/08/06/gov-cuomo-extremist-nra-have-caused-carnage-in-this-nation/amp/?__twitter_impression=true,breitbart.com,19,6.9492592812,claim
1054602,100 Days: Democratic Edge and the Perpetual Percolating of Politics,2018-07-29T01:05:39.000Z,https://www.redstate.com/alexparker/2018/07/29/100-days-november-midterms/,redstate.com,17,6.0971064568,claim
1054754,Political Polarization May Be a Feature Not a Bug,2018-07-29T12:30:45.000Z,https://www.redstate.com/streiff/2018/07/29/political-polarization-may-feature-not-bug/,redstate.com,16,5.5425992012,claim
1059805,FACT CHECK: Richard Hayne,2018-08-07T06:25:12.000Z,https://www.snopes.com/fact-check/richard-hayne/,snopes.com,16,5.3606653214,fact_checking
1057929,Primaries head to Kansas Michigan Missouri and Washington next week,2018-08-03T17:13:14.000Z,https://www.opensecrets.org/news/2018/08/primaries-head-to-kansas-michigan-missouri-and-washington-next-week/,opensecrets.org,15,4.3820152283,fact_checking
1056217,ESSENTIAL READING: Pawns In The Game by William Guy Carr – part 10,2018-08-01T01:11:47.000Z,https://www.veteranstoday.com/2018/07/31/essential-reading-pawns-in-the-game-by-william-guy-carr-part-10/,veteranstoday.com,12,2.7313849926,claim
1058461,Election Crackdown Runs Into Speed-Tweeting Human 'Bots',2018-08-04T00:00:00.000Z,https://www.snopes.com/ap/2018/08/04/election-crackdown-runs-speed-tweeting-human-bots/,snopes.com,8,5.7453598976,fact_checking
1058057,FNC's Wallace: 'Awful Lot' of Republicans Think a Government Shutdown Before Midterms Is a 'Terrible Idea',2018-08-03T18:50:47.000Z,https://www.breitbart.com/video/2018/08/03/fncs-wallace-awful-lot-of-republicans-think-a-government-shutdown-before-midterms-is-a-terrible-idea/,breitbart.com,8,9.0861282349,claim
1058935,Dirty Politics in Cali: Maxine Waters Collects Big Money from Other Democrats in Exchange for Her Endorsement,2018-08-05T18:10:30.000Z,http://www.dcclothesline.com/2018/08/05/dirty-politics-in-cali-maxine-waters-collects-big-money-from-other-democrats-in-exchange-for-her-endorsement/,dcclothesline.com,7,6.5970973969,claim
1055902,Trump Aggressively Lashes Out At Koch Brothers During Tuesday AM Mental Breakdown,2018-07-31T12:07:16.000Z,http://bipartisanreport.com/2018/07/31/trump-aggressively-lashes-out-at-koch-brothers-during-tuesday-am-mental-breakdown/,bipartisanreport.com,7,6.370759964,claim
1057598,Trump Makes Thursday Night Twitter Blunder – Buzzfeed Reporter Makes Total Fool Of Him,2018-08-02T21:13:24.000Z,http://bipartisanreport.com/2018/08/02/trump-makes-thursday-night-twitter-blunder-buzzfeed-reporter-makes-total-fool-of-him/,bipartisanreport.com,6,8.6369438171,claim
1057846,PA-Sen: Trump stumps for GOP nominee Lou Barletta at rally rips Dem. incumbent ‘Sleeping’ Bob Casey,2018-08-03T14:46:03.000Z,https://www.theblaze.com/news/2018/08/03/pa-sen-trump-stumps-for-gop-nominee-lou-barletta-at-rally-rips-dem-incumbent-sleeping-bob-casey,theblaze.com,5,5.9727392197,claim
1057215,New 'Calexit' Plan for Liberal Secession Gives Inland California to Native Americans,2018-08-02T12:59:04.000Z,https://www.breitbart.com/california/2018/08/02/new-calexit-plan-for-liberal-secession-gives-inland-california-to-native-americans/,breitbart.com,5,6.6835861206,claim
1058798,Labour Faces 'Eternal Shame' over Anti-Semitism Says Party Deputy,2018-08-05T12:28:43.000Z,https://www.breitbart.com/london/2018/08/05/leftist-labour-faces-eternal-shame-anti-semitism-party-deputy/,breitbart.com,5,6.8574147224,claim
1170214,Something Demonic Is Loose Wreaking Havoc On America,2018-08-02T09:41:04.000Z,https://worldtruth.tv/something-demonic-is-loose-wreaking-havoc-on-america/,worldtruth.tv,4,3.4390962124,claim
1055295,'Putin Is a Thief': Thousands Take Streets of Moscow to Protest 'Tsar',2018-07-30T17:19:12.000Z,https://www.breitbart.com/national-security/2018/07/30/putin-thief-thousands-protest-tsar/,breitbart.com,3,6.9492592812,claim
1057398,Violence in Zimbabwe as Presidential Election Results Delayed,2018-08-01T21:43:13.000Z,https://www.breitbart.com/national-security/2018/08/01/violence-zimbabwe-presidential-election-results-delayed/,breitbart.com,3,7.824657917,claim
1058438,Election crackdown runs into speed-tweeting human 'bots',2018-08-04T08:37:44.000Z,https://www.breitbart.com/news/election-crackdown-runs-into-speed-tweeting-human-bots/,breitbart.com,2,5.7453598976,claim
1058619,Crackdown on 'bots' sweeps up people who tweet often,2018-08-04T13:57:47.000Z,https://www.breitbart.com/news/crackdown-on-bots-sweeps-up-people-who-tweet-often/,breitbart.com,2,5.7453598976,claim
1061084,@RedState’s WaterCooler! Wednesday 9 August 2018 – Open Thread – Fallen Star Perseids and App Voting in WV,2018-08-08T00:00:00.000Z,https://www.redstate.com/diary/earhartam/2018/08/08/redstates-watercooler-tuesday-6-august-2018-open-thread/,redstate.com,2,6.370759964,claim
1058841,‘Disgusting’ and ‘Corrupt’: President Trump Blasts MSNBC at Ohio Rally,2018-08-05T14:33:00.000Z,https://www.prisonplanet.com/disgusting-and-corrupt-president-trump-blasts-msnbc-at-ohio-rally.html,prisonplanet.com,2,7.7670946121,claim
1058308,Mnangagwa Declared Winner in Zimbabwe Opposition Calls Election 'Coup',2018-08-03T20:13:30.000Z,https://www.breitbart.com/national-security/2018/08/03/mnangagwa-declared-winner-zimbabwe-opposition-election-coup/,breitbart.com,2,7.9572205544,claim
1058847,A Look at the August 7th Primaries,2018-08-05T00:00:00.000Z,https://www.redstate.com/diary/davenj1/2018/08/05/look-august-7th-primaries/,redstate.com,2,20.9974708557,claim
1060399,The Latest: 'Comedy of errors' causes Missouri voting issues,2018-08-07T16:17:47.000Z,https://www.breitbart.com/news/the-latest-comedy-of-errors-causes-missouri-voting-issues/,breitbart.com,1,5.5425992012,claim
1065401,New Poll Sends Republicans Reeling As Voters Don’t Like Trump by A Nearly 2-1 Margin,2018-08-14T16:14:22.000Z,https://www.politicususa.com/2018/08/14/new-poll-sends-republicans-reeling-as-voters-dont-like-trump-by-a-nearly-2-1-margin.html,politicususa.com,1516,6.8576836586,claim
1061180,Eric Eggers: Narrow Election Margins Are Vulnerabilities to Left-Wing Voter Fraud,2018-08-09T01:35:32.000Z,https://www.breitbart.com/big-government/2018/08/08/eric-eggers-narrow-election-margins-vunerabilities-left-voter-fraud/amp/?__twitter_impression=true,breitbart.com,705,7.9575486183,claim
1061180,Eric Eggers: Narrow Election Margins Are Vulnerabilities to Left-Wing Voter Fraud,2018-08-09T01:35:32.000Z,https://www.breitbart.com/politics/2018/08/08/eric-eggers-narrow-election-margins-vunerabilities-left-voter-fraud/amp/,breitbart.com,705,7.9575486183,claim
1063764,Retiring GOP Congressman’s Son Donates The Max To Democrats To Flip His Dad’s Seat,2018-08-12T21:55:45.000Z,https://www.politicususa.com/2018/08/12/retiring-gop-congressmans-son-donates-the-max-to-democrats-to-flip-his-dads-seat.html,politicususa.com,473,7.7045669556,claim
1068532,Judge Sides with NRA 2nd Amendment Foundation Disqualifies Washington Gun Control Initiative,2018-08-17T20:24:10.000Z,https://www.breitbart.com/big-government/2018/08/17/judge-sides-nra-2nd-amendment-foundation-disqualifies-washington-gun-control-initiative/amp/,breitbart.com,343,22.6485900879,claim
1068532,Judge Sides with NRA 2nd Amendment Foundation Disqualifies Washington Gun Control Initiative,2018-08-17T20:24:10.000Z,https://www.breitbart.com/big-government/2018/08/17/judge-sides-nra-2nd-amendment-foundation-disqualifies-washington-gun-control-initiative/amp/?__twitter_impression=true,breitbart.com,343,22.6485900879,claim
1061504,Democrat Lead in August Generic Ballot Drops to Two Points,2018-08-09T15:59:29.000Z,https://www.breitbart.com/big-government/2018/08/09/democrat-lead-in-august-generic-ballot-drops-to-two-points/amp/?__twitter_impression=true,breitbart.com,250,98.4049758911,claim
1061504,Democrat Lead in August Generic Ballot Drops to Two Points,2018-08-09T15:59:29.000Z,https://www.breitbart.com/big-government/2018/08/09/democrat-lead-in-august-generic-ballot-drops-to-two-points/,breitbart.com,250,100.8244018555,claim
1061510,Just Keep Telling Yourself Vote Fraud Does Not Exist: the OH-12 Edition,2018-08-09T12:30:25.000Z,https://www.redstate.com/streiff/2018/08/09/just-keep-telling-vote-fraud-not-exist-oh-12-edition/,redstate.com,211,9.0199069977,claim
1031872,VIDEO: Democrat Congressional Candidate Convicted of DUI Trashes His District,2018-08-11T19:00:29.000Z,https://www.breitbart.com/big-government/2018/08/11/democrat-congressional-candidate-convicted-dui-trashes-district-arrest-video/,breitbart.com,174,7.3545050621,claim
1062566,Expert: Florida Double Votes '4X Margin of Victory' in 2000 Presidential Election,2018-08-11T00:13:17.000Z,https://www.breitbart.com/video/2018/08/10/watch-florida-double-votes-cast-in-2016-nearly-4x-margin-of-victory-in-2000-election/,breitbart.com,137,9.0865106583,claim
1064620,Kansas: Kris Kobach Increases Lead over Incumbent Governor,2018-08-13T23:08:37.000Z,https://www.breitbart.com/big-government/2018/08/13/kris-kobach-increases-lead-for-kansas-governorship-were-optimistic/amp/,breitbart.com,111,7.247174263,claim
1064620,Kansas: Kris Kobach Increases Lead over Incumbent Governor,2018-08-13T23:08:37.000Z,https://www.breitbart.com/big-government/2018/08/13/kris-kobach-increases-lead-for-kansas-governorship-were-optimistic/amp/?__twitter_impression=true,breitbart.com,111,7.247174263,claim
1062530,Voter ID Law Had No 'Suppression' Impact on Black Americans in Alabama Election,2018-08-10T23:48:21.000Z,https://www.breitbart.com/big-government/2018/08/10/voter-id-law-had-no-suppression-impact-on-black-americans-in-recent-alabama-election/,breitbart.com,105,8.0332641602,claim
1066982,New CNN Poll Shows Huge Lead for Democrats in Generic Ballot,2018-08-16T08:26:35.000Z,https://www.politicususa.com/2018/08/16/new-cnn-poll-shows-huge-lead-for-democrats-in-generic-ballot.html,politicususa.com,91,61.5976066589,claim
1061169,Rep. Chris Collins Refuses to Drop Out Despite Charges -- But Said Roy Moore Should Quit in 2017,2018-08-09T01:42:42.000Z,https://www.breitbart.com/big-government/2018/08/08/rep-chris-collins-refuses-to-drop-out-despite-charges-but-said-roy-moore-should-quit/,breitbart.com,41,20.8258514404,claim
1061169,Rep. Chris Collins Refuses to Drop Out Despite Charges -- But Said Roy Moore Should Quit in 2017,2018-08-09T01:42:42.000Z,https://www.breitbart.com/big-government/2018/08/08/rep-chris-collins-refuses-to-drop-out-despite-charges-but-said-roy-moore-should-quit/amp/,breitbart.com,41,19.659368515,claim
1061897,A Missouri voter was turned away from the polls for wearing a MAGA hat,2018-08-10T01:49:17.000Z,https://www.theblaze.com/news/2018/08/09/a-missouri-voter-was-turned-away-from-the-polls-for-wearing-a-maga-hat,theblaze.com,39,8.7225322723,claim
1061897,A Missouri voter was turned away from the polls for wearing a MAGA hat,2018-08-10T01:49:17.000Z,https://www.theblaze.com/news/2018/08/09/a-missouri-voter-was-turned-away-from-the-polls-for-wearing-a-maga-hat/,theblaze.com,39,8.7225322723,claim
1068948,Maher: Trump Admin Committing 'Treason' - 'It Is Kind of the Only Issue' | Breitbart,2018-08-18T04:39:10.000Z,https://www.breitbart.com/video/2018/08/17/maher-trump-admin-committing-treason-it-is-kind-of-the-only-issue/,breitbart.com,35,7.5829019547,claim
1062295,Dead People Voting Early and Often For Democrats In Ohio,2018-08-10T17:57:03.000Z,https://yournewswire.com/dead-people-voting-democrat-ohio/,yournewswire.com,34,6.9495329857,claim
1071567,George Soros Backed Groups Gloat Over Colluding With Big Tech To Censor Conservatives,2018-08-14T16:20:23.000Z,https://worldtruth.tv/lawsuit-finds-millions-of-uncounted-bernie-sanders-ballots/,worldtruth.tv,34,7.0449223518,claim
1065702,Democrats fighting ‘fraudulent’ effort to get indicted Collins off NY ballot,2018-08-15T03:17:53.000Z,https://www.theblaze.com/news/2018/08/14/democrats-fighting-fraudulent-effort-to-get-indicted-collins-off-ny-ballot,theblaze.com,27,100.8153533936,claim
1062969,Moms Demand Action Founder: Gun Control Wins 'Like Drips on a Rock',2018-08-12T01:20:06.000Z,https://www.breitbart.com/big-government/2018/08/11/moms-demand-action-founder-gun-control-wins-like-drips-on-a-rock/,breitbart.com,26,7.4663186073,claim
1061878,Reuters/Ipsos Poll: Trump Job Approval at 45 Percent,2018-08-10T01:00:34.000Z,https://www.breitbart.com/big-government/2018/08/09/reuters-ipsos-poll-trump-job-approval-45-percent/amp/,breitbart.com,23,7.1440606117,claim
1061322,GOP Rep Collins,2018-08-09T00:16:07.000Z,https://www.breitbart.com/video/2018/08/08/gop-rep-collins-charges-against-me-meritless-im-staying-on-ballot/,breitbart.com,16,32.8747711182,claim
1066732,Official 2018 Midterm Polling Released & The GOP Crisis Alarm Just Exploded (STATS),2018-08-15T22:41:13.000Z,http://bipartisanreport.com/2018/08/15/official-2018-midterm-polling-released-the-gop-crisis-alarm-just-exploded-stats/,bipartisanreport.com,15,9.147693634,claim
1080012,Why Rafael Cruz goes by Ted and Robert O’Rourke by Beto,2018-08-17T00:00:00.000Z,https://www.politifact.com/texas/article/2018/aug/17/why-rafael-cruz-goes-ted-and-robert-orourke-beto/,politifact.com,13,7.3545050621,fact_checking
1065410,New Poll Sends Republicans Reeling As Voters Don't Like Trump by A Nearly 2-1 Margin,2018-08-14T20:14:22.000Z,https://www.politicususa.com/2018/08/14/new-poll-sends-republicans-reeling-as-voters-dont-like-trump-by-a-nearly-2-1-margin.html/amp,politicususa.com,12,6.8576836586,claim
1066558,DNC's Tom Perez Speaks to Empty Front-Row Seats in Georgia,2018-08-15T18:07:43.000Z,https://www.breitbart.com/big-government/2018/08/15/dnc-tom-perez-empty-front-row-seats-georgia-rally/,breitbart.com,8,9.8593559265,claim
1062886,NY Times' Friedman Says FNC's Gutfeld Is a 'Moron' Predicts 'Mother Nature' Will Be on the 2020 Ballot,2018-08-11T17:59:50.000Z,https://www.breitbart.com/video/2018/08/11/ny-times-friedman-says-fncs-gutfeld-is-a-moron-predicts-mother-nature-will-be-on-the-2020-ballot/,breitbart.com,8,80.6969985962,claim
1064384,Gov. Busta Rhymes? NY Activist Looks to Form 'Hip-Hop' Political Party,2018-08-13T18:50:30.000Z,https://www.breitbart.com/big-hollywood/2018/08/13/gov-busta-rhymes-new-york-activist-looks-to-form-hip-hop-political-party/,breitbart.com,7,8.7225322723,claim
1062837,JUST IN: Longtime Trump Associate Indicted For Fraud; Congressional Campaign Kaput,2018-08-11T13:50:29.000Z,http://bipartisanreport.com/2018/08/11/just-in-longtime-trump-associate-indicted-for-fraud-congressional-campaign-kaput/,bipartisanreport.com,5,7.8249793053,claim
1066397,NYT Magazine,2018-08-15T17:37:19.000Z,https://www.breitbart.com/tech/2018/08/15/nyt-the-unlikely-activists-who-took-on-silicon-valley-and-won/,breitbart.com,5,7.3488788605,claim
1063736,It Has Been Illegal For Republicans To Investigate Voter Fraud For 36 Years,2018-08-13T00:46:54.000Z,https://yournewswire.com/illegal-republicans-investigate-voter-fraud/,yournewswire.com,4,9.44298172,claim
1061450,Establishing a Global Government,2018-08-09T15:08:02.000Z,https://www.lewrockwell.com/2018/08/no_author/establishing-a-global-government-the-real-agenda/,lewrockwell.com,4,8.1756000519,claim
1061633,Roy Moore Mocks Chris Collins for Not Dropping Out of Re-Election After Arrest,2018-08-09T18:28:26.000Z,https://www.breitbart.com/big-government/2018/08/09/roy-moore-mocks-chris-collins-for-not-dropping-out-of-re-election-after-arrest/,breitbart.com,3,8.9918708801,claim
1063831,Retiring GOP Congressman's Son Donates The Max To Democrats To Flip His Dad's Seat,2018-08-13T01:55:45.000Z,https://www.politicususa.com/2018/08/12/retiring-gop-congressmans-son-donates-the-max-to-democrats-to-flip-his-dads-seat.html/amp,politicususa.com,3,7.9645290375,claim
1069204,California Initiative Filed to End Proposition 13 Protections for Commercial Properties,2018-08-18T07:01:40.000Z,https://www.breitbart.com/california/2018/08/18/proposition-13-california-initiative-filed-to-end-prop-13-protections-for-commercial-properties/,breitbart.com,2,8.0962924957,claim
1068710,Activist Kicks Off Effort to End Enforcement of Gun Control in Oregon County,2018-08-17T00:00:00.000Z,https://www.activistpost.com/2018/08/activist-kicks-off-effort-to-end-enforcement-of-gun-control-in-oregon-county.html,activistpost.com,2,7.1388678551,claim
1062197,Lots of Nominees for Asshole of the Year!,2018-08-10T00:27:00.000Z,https://www.thespoof.com/spoof-news/features/142928/lots-of-nominees-for-asshole-of-the-year,thespoof.com,2,8.3632507324,claim
1062197,Lots of Nominees for Asshole of the Year!,2018-08-10T16:25:01.000Z,https://www.thespoof.com/spoof-news/magazine/14463/lots-of-nominees-for-asshole-of-the-year,thespoof.com,2,8.3632507324,claim
1064524,Collins' exit prompts GOP scramble ballot questions,2018-08-13T12:37:52.000Z,https://www.breitbart.com/news/collins-exit-prompts-gop-scramble-ballot-questions/,breitbart.com,2,100.6399154663,claim
1062639,St. Louis DA Win Latest Victory for Black Lives Matter,2018-08-10T00:00:00.000Z,https://www.snopes.com/ap/2018/08/10/st-louis-da-win-latest-victory-black-lives-matter/,snopes.com,1,6.9447255135,fact_checking
1063436,Rent control fuels costliest fight on California 2018 ballot,2018-08-12T08:37:45.000Z,https://www.breitbart.com/news/rent-control-fuels-costliest-fight-on-california-2018-ballot/,breitbart.com,1,111.0421295166,claim
1064026,Russians Hack Florida Elections-O.J. Simpson is New Governor of Florida,2018-08-13T12:00:37.000Z,https://www.thespoof.com/spoof-news/us/130696/russians-hack-florida-elections-o-j-simpson-is-new-governor-of-florida,thespoof.com,1,8.2493152618,claim
1065642,Walker is Wisconsin GOP choice as Midwest tests Trump appeal,2018-08-14T18:57:51.000Z,https://www.breitbart.com/news/walker-is-wisconsin-gop-choice-as-midwest-tests-trump-appeal/,breitbart.com,1,8.1643810272,claim
1063016,Facing Indictment GOP Rep. Chris Collins Stepping Down,2018-08-11T00:00:00.000Z,https://www.snopes.com/ap/2018/08/11/facing-indictment-gop-rep-chris-collins-stepping/,snopes.com,1,9.0865106583,fact_checking
1064736,Billionaire drops quest to split California into 3 parts,2018-08-12T11:37:48.000Z,https://www.breitbart.com/news/billionaire-drops-quest-to-split-california-into-3-parts-2/,breitbart.com,1,10.1871023178,claim
1062238,Expert: Chris Collins Can Be Removed from NY-27 Ballot But It's Tricky | Breitbart,2018-08-09T17:57:51.000Z,https://www.breitbart.com/2018-elections/2018/08/09/expert-chris-collins-can-be-removed-from-ny-27-ballot-but-its-tricky/amp/,breitbart.com,1,80.9178771973,claim
1061787,Expert: Chris Collins Can Be Removed from NY-27 Ballot But It's Tricky,2018-08-09T17:57:51.000Z,https://www.breitbart.com/2018-elections/2018/08/09/expert-chris-collins-can-be-removed-from-ny-27-ballot-but-its-tricky/,breitbart.com,1,83.9525222778,claim
1065634,The Latest: Hayes wins primary for Connecticut US House seat,2018-08-14T18:37:45.000Z,https://www.breitbart.com/news/the-latest-hayes-wins-primary-for-connecticut-us-house-seat/,breitbart.com,1,6.8062095642,claim
1066225,Ranked-choice voting in Kansas | Opinion - Conservative,2018-08-15T17:00:42.000Z,https://beforeitsnews.com/v3/opinion-conservative/2018/3395406.html,beforeitsnews.com,0,7.8662543297,claim
1031693,Voting in 2018 | Opinion - Conservative,2018-08-12T03:01:05.000Z,http://beforeitsnews.com/v3/opinion-conservative/2018/3394811.html,beforeitsnews.com,0,7.9645290375,claim
1031658,The Old Blue Wave She Ain’t What She Used To Be | Opinion - Conservative,2018-08-12T03:01:02.000Z,http://beforeitsnews.com/v3/opinion-conservative/2018/3394817.html,beforeitsnews.com,0,21.165348053,claim
1031701,Updated - The Obameter: Fix problems of voter access such as long lines on Election Day and on early voting days,2018-08-12T03:01:05.000Z,https://www.politifact.com/truth-o-meter/promises/obameter/promise/1119/fix-problems-voter-access-such-long-lines-election/,politifact.com,0,6.9447255135,fact_checking
1079577,Beto O’Rourke Surges To A Tie In Texas As Ted Cruz’s Favorability Sinks Under Water,2018-08-27T23:01:23.000Z,https://www.politicususa.com/2018/08/27/orourke-ted-cruzs-favorability-sinks.html,politicususa.com,1181,8.3937664032,claim
1075489,Minnesota Voters Say State Has 'Too Many Refugees',2018-08-24T02:31:22.000Z,https://www.breitbart.com/big-government/2018/08/23/poll-plurality-of-minnesota-voters-say-state-has-too-many-refugees/amp/?__twitter_impression=true,breitbart.com,489,6.5217690468,claim
1071223,Flashback: Soros-Backed Groups Gloat Over Colluding With Big Tech To Censor Conservatives,2018-08-20T18:43:25.000Z,https://www.infowars.com/flashback-soros-backed-groups-gloat-over-colluding-with-big-tech-to-censor-conservatives/,infowars.com,260,6.6835861206,claim
1073354,Republicans Find Midterm Message: Vote GOP or Democrats Impeach Trump,2018-08-22T12:14:11.000Z,https://www.breitbart.com/2018-elections/2018/08/22/republicans-find-midterm-message-vote-gop-or-democrats-impeach-trump/amp/,breitbart.com,137,6.5217690468,claim
1076309,Georgia blocks move to close voting sites in mostly black county,2018-08-24T16:08:08.000Z,https://www.politicususa.com/2018/08/24/georgia-blocks-move-to-close-voting-sites-in-mostly-black-county.html,politicususa.com,112,6.8574147224,claim
1074045,Report: Facebook CEO Mark Zuckerberg 'Pours Millions into Midterm Initiatives',2018-08-22T20:42:57.000Z,https://www.breitbart.com/tech/2018/08/22/report-facebook-ceo-mark-zuckerberg-pours-millions-into-midterm-initiatives/,breitbart.com,101,8.8993501663,claim
1077803,75% of Texas Voters Exposed After Unsecured Database Discovered,2018-08-26T15:10:09.000Z,https://www.infowars.com/75-of-texas-voters-exposed-after-unsecured-database-discovered/,infowars.com,92,6.6835861206,claim
1075698,Rees-Mogg Compares 'Remainer Phil' Hammond to 'Dog Returning to His Vomit',2018-08-24T11:23:47.000Z,https://www.breitbart.com/london/2018/08/24/rees-mogg-remainer-phil-hammond-dog-vomit-anti-brexit-letter/amp/?__twitter_impression=true,breitbart.com,70,6.6835861206,claim
1075651,Hardline Border Security Advocate Scott Morrison Australia's New PM,2018-08-24T08:26:55.000Z,https://www.breitbart.com/big-government/2018/08/24/hardline-border-security-advocate-scott-morrison-australias-new-pm/,breitbart.com,65,16.0503730774,claim
1077776,With John McCain Gone What Happens to His Senate Seat?,2018-08-26T10:50:03.000Z,https://www.politicususa.com/2018/08/26/with-john-mccain-gone-what-happens-to-his-senate-seat.html,politicususa.com,61,6.5217690468,claim
1075828,Hardline Border Security Advocate Scott Morrison Australia’s New PM,2018-08-24T12:30:44.000Z,https://www.infowars.com/hardline-border-security-advocate-scott-morrison-australias-new-pm/,infowars.com,48,7.7042555809,claim
1077224,Joe Manchin and Other Vulnerable Dems Vote Against Defunding Planned Parenthood,2018-08-25T20:24:25.000Z,https://www.breitbart.com/big-government/2018/08/25/joe-manchin-and-other-vulnerable-dems-vote-against-defunding-planned-parenthood/,breitbart.com,48,7.1385812759,claim
1077224,Joe Manchin and Other Vulnerable Dems Vote Against Defunding Planned Parenthood,2018-08-25T20:24:25.000Z,https://www.breitbart.com/big-government/2018/08/25/joe-manchin-and-other-vulnerable-dems-vote-against-defunding-planned-parenthood/amp/,breitbart.com,48,7.3485813141,claim
1077507,WA Supreme Court Rules Against NRA 2nd Amendment Foundation,2018-08-26T03:12:08.000Z,https://www.breitbart.com/big-government/2018/08/25/wa-supreme-court-rules-against-nra-2nd-amendment-foundation-gun-control-back-on-ballot/,breitbart.com,47,45.7959594727,claim
1077775,Arizona Governor Must Pick A Republican to Fill McCain’s Seat,2018-08-26T14:44:16.000Z,https://www.infowars.com/arizona-governor-must-pick-a-republican-to-fill-mccains-seat/,infowars.com,42,7.7042555809,claim
1081075,Donald Trump congratulates Martha McSally after she WHALLOPS Kelli Ward and Joe Arpaio,2018-08-29T07:18:47.000Z,https://twitchy.com/gregp-3534/2018/08/29/donald-trump-congratulates-martha-mcsally-after-she-whallops-kelli-ward-and-joe-arpaio/,twitchy.com,39,7.9572205544,claim
1077179,Kirsten Gillibrand's 'equality' panic about Judge Kavanaugh and Roe v. Wade is a multi-leveled FAIL,2018-08-25T15:25:47.000Z,https://twitchy.com/dougp-3137/2018/08/25/kirsten-gillibrands-equality-panic-about-judge-kavanaugh-and-roe-v-wade-is-a-multi-leveled-fail/,twitchy.com,35,6.6835861206,claim
1075824,L.A. Mayor Eric Garcetti 2020 Presidential Contender: Impeach Trump!,2018-08-24T13:12:30.000Z,https://www.breitbart.com/california/2018/08/24/l-a-mayor-eric-garcetti-2020-presidential-contender-impeach-trump/amp/,breitbart.com,30,7.3542108536,claim
1075824,L.A. Mayor Eric Garcetti 2020 Presidential Contender: Impeach Trump!,2018-08-24T13:12:30.000Z,https://www.breitbart.com/california/2018/08/24/l-a-mayor-eric-garcetti-2020-presidential-contender-impeach-trump/,breitbart.com,30,7.3542108536,claim
1077806,Dem Pollster Rejects Using Impeachment As Midterm Weapon,2018-08-26T15:03:04.000Z,https://www.infowars.com/dem-pollster-rejects-using-impeachment-as-midterm-weapon/,infowars.com,28,20.1516952515,claim
1073279,Need an ID to buy a beer in Wisconsin? Not in most cases,2018-08-22T00:00:00.000Z,https://www.politifact.com/wisconsin/statements/2018/aug/22/brad-schimel/despite-brad-schimels-claim-wisconsin-you-dont-nee/,politifact.com,21,7.824657917,fact_checking
1072992,Another GOP congressman has been indicted — this time in California. Here are the charges.,2018-08-22T01:29:51.000Z,https://www.theblaze.com/news/2018/08/21/another-gop-congressman-has-been-indicted-this-time-in-california-here-are-the-charges/,theblaze.com,19,6.8574147224,claim
1072992,Another GOP congressman has been indicted — this time in California. Here are the charges.,2018-08-22T01:29:51.000Z,https://www.theblaze.com/news/2018/08/21/another-gop-congressman-has-been-indicted-this-time-in-california-here-are-the-charges,theblaze.com,19,6.8574147224,claim
1077712,DNC approves vote to limit superdelegates in process for presidential nominations,2018-08-26T12:30:40.000Z,https://www.theblaze.com/news/2018/08/26/dnc-approves-vote-to-limit-superdelegates-in-process-for-presidential-nominations,theblaze.com,17,9.1473064423,claim
